aX,aY,aZ,gX,gY,gZ
0.760,0.073,0.656,0.061,0.244,0.671
0.762,0.077,0.656,-0.122,0.305,0.488
0.763,0.077,0.654,0.366,-0.183,-0.183
0.761,0.078,0.655,-0.366,0.122,-0.122
0.758,0.070,0.655,-0.061,0.000,-0.549
0.759,0.072,0.658,-0.183,0.366,-0.183
0.760,0.074,0.659,-0.122,0.305,-0.061
0.759,0.069,0.656,0.122,0.305,-0.488
0.759,0.070,0.653,0.244,0.183,-0.305
0.760,0.073,0.651,-0.305,0.488,-0.305
0.761,0.072,0.656,-0.061,0.305,-0.122
0.760,0.073,0.659,-0.122,0.305,0.061
0.760,0.072,0.658,0.183,0.305,-0.183
0.763,0.075,0.659,0.183,0.732,-0.183
0.759,0.072,0.652,-0.244,0.977,-0.488
0.759,0.067,0.645,0.000,0.244,-0.122
0.761,0.066,0.647,0.427,-0.122,0.000
0.760,0.070,0.655,-0.122,0.305,0.000
0.762,0.076,0.659,0.122,0.122,0.549
0.765,0.077,0.654,0.000,0.183,0.244
0.760,0.073,0.646,0.244,0.000,-0.427
0.759,0.072,0.656,-0.061,-0.183,-0.122
0.761,0.070,0.655,-0.183,0.488,-0.244
0.760,0.069,0.652,0.061,0.244,-0.061
0.761,0.069,0.652,0.061,-0.183,-0.061
0.761,0.072,0.652,0.000,-0.366,0.183
0.760,0.072,0.658,-0.183,-0.183,0.122
0.760,0.070,0.659,0.366,-0.122,-0.122
0.761,0.075,0.657,0.122,0.244,0.305
0.763,0.075,0.649,-0.183,0.610,0.366
0.761,0.072,0.640,0.000,0.122,-0.305
0.760,0.070,0.656,-0.122,-0.732,-0.061
0.761,0.074,0.663,0.000,-0.427,0.305
0.763,0.076,0.661,-0.122,0.183,0.061
0.762,0.073,0.655,0.244,0.244,-0.610
0.761,0.070,0.653,-0.061,0.244,-0.488
0.759,0.071,0.652,0.061,0.122,0.122
0.763,0.075,0.657,0.061,0.122,-0.427
0.760,0.072,0.657,0.000,0.549,-0.305
0.761,0.074,0.656,-0.183,0.610,-0.183
0.763,0.070,0.657,0.000,0.549,-0.610
0.758,0.073,0.653,0.061,0.488,0.183
0.765,0.073,0.650,-0.488,1.038,-0.366
0.762,0.071,0.647,0.122,0.305,-0.549
0.761,0.073,0.652,0.061,-0.061,-0.366
0.762,0.072,0.655,-0.427,0.427,-0.061
0.761,0.068,0.649,-0.122,0.549,-0.183
0.760,0.070,0.644,-0.244,0.183,0.244
0.762,0.068,0.645,-0.061,-0.305,0.610
0.762,0.070,0.652,0.244,-1.099,0.549
0.760,0.074,0.655,0.244,-0.610,0.549
0.761,0.075,0.655,0.122,-0.610,0.732
0.764,0.079,0.655,0.183,-0.549,0.732
0.762,0.074,0.659,0.122,-0.549,0.122
0.760,0.075,0.663,0.183,0.000,0.427
0.765,0.080,0.659,0.061,0.427,0.305
0.764,0.078,0.653,0.061,0.671,-0.427
0.763,0.077,0.644,-0.122,0.427,-0.305
0.762,0.074,0.656,-0.183,-0.183,-1.038
0.759,0.072,0.661,0.183,0.488,-0.977
0.762,0.073,0.656,-0.549,1.160,-0.610
0.761,0.069,0.645,-0.122,0.610,-0.977
0.758,0.065,0.644,0.000,0.000,-0.671
0.759,0.067,0.644,0.244,-0.183,-0.183
0.761,0.068,0.654,-0.244,-0.183,0.366
0.761,0.071,0.656,0.122,-0.366,0.671
0.761,0.072,0.658,0.122,-0.122,0.305
0.764,0.075,0.651,0.549,0.000,0.305
0.763,0.075,0.648,-0.122,-0.427,0.610
0.761,0.077,0.651,0.000,-0.671,-0.122
0.760,0.069,0.653,0.122,-0.671,-0.183
0.761,0.071,0.661,0.244,-0.549,0.122
0.757,0.070,0.653,-0.122,0.183,0.610
0.763,0.076,0.648,0.366,-0.244,0.549
0.760,0.074,0.655,0.061,-0.488,-0.061
0.759,0.072,0.649,0.183,-0.732,0.916
0.761,0.079,0.655,0.427,-1.099,0.610
0.760,0.076,0.663,0.061,-0.427,-0.244

0.375,0.048,0.930,-0.732,-7.019,0.854
0.369,0.051,0.927,1.526,-6.531,1.587
0.362,0.050,0.948,0.671,-7.690,3.967
0.363,0.057,0.931,0.305,-7.874,5.066
0.370,0.069,0.929,-3.113,-7.812,5.066
0.356,0.074,0.960,-2.502,-8.423,5.676
0.365,0.090,0.961,7.507,-13.550,4.578
0.362,0.080,0.967,5.676,-9.033,2.380
0.353,0.078,0.976,1.160,-5.127,4.272
0.354,0.087,0.977,4.578,-2.747,2.563
0.348,0.070,0.973,2.930,1.038,-1.099
0.343,0.067,0.965,-0.244,3.662,-1.038
0.346,0.064,0.956,0.732,5.005,-0.488
0.355,0.065,0.937,0.793,3.723,-1.221
0.349,0.058,0.932,0.977,3.357,-0.793
0.351,0.058,0.934,0.732,3.235,0.122
0.361,0.060,0.932,1.099,2.808,-0.427
0.363,0.066,0.938,1.221,2.380,-1.404
0.353,0.054,0.942,1.831,2.380,-1.282
0.358,0.056,0.932,2.258,1.892,-0.183
0.361,0.063,0.952,1.465,1.404,-0.122
0.359,0.055,0.946,-0.122,2.686,-1.099
0.355,0.042,0.918,0.244,2.808,-1.038
0.364,0.049,0.924,0.000,1.160,0.793
0.369,0.061,0.926,0.061,0.549,-0.244
0.365,0.058,0.941,-1.099,0.549,-0.732
0.360,0.055,0.950,0.793,-0.061,0.244
0.365,0.062,0.943,-0.183,0.549,0.671
0.367,0.059,0.946,-0.305,1.099,0.122
0.364,0.055,0.946,0.977,1.099,-0.488
0.362,0.054,0.933,-0.244,1.343,0.244
0.361,0.047,0.930,-0.061,0.671,0.305
0.365,0.046,0.923,0.427,-0.671,0.854
0.363,0.054,0.915,-0.427,0.183,0.610
0.365,0.059,0.927,0.000,-2.319,2.014
0.367,0.066,0.949,0.793,-1.892,1.404
0.366,0.065,0.944,-0.732,-0.793,-0.305
0.363,0.064,0.956,0.061,-0.427,0.061
0.360,0.056,0.955,-0.305,-0.183,1.038
0.363,0.059,0.941,0.061,0.671,0.732
0.364,0.055,0.938,0.793,0.610,1.404
0.360,0.050,0.937,1.953,0.122,2.930
0.356,0.046,0.937,0.305,-1.343,5.676
0.356,0.062,0.949,-0.305,-3.113,8.240
0.366,0.074,0.936,-3.235,-2.686,5.005
0.361,0.073,0.947,-3.418,0.000,3.540
0.359,0.067,0.938,0.122,-1.099,3.174
0.367,0.078,0.944,0.000,-0.305,2.686
0.363,0.072,0.936,0.732,-0.061,-1.587
0.361,0.074,0.943,0.061,0.061,-2.563
0.351,0.056,0.939,1.221,-0.854,-2.258
0.358,0.063,0.932,-0.061,0.916,0.671
0.360,0.064,0.932,-0.732,-1.160,1.343
0.355,0.054,0.929,0.183,-2.380,1.526
0.348,0.049,0.920,-1.038,-3.784,2.808
0.345,0.043,0.929,-1.709,-5.859,6.165
0.347,0.078,0.966,-0.854,-7.202,8.667
0.349,0.071,0.933,-1.343,-3.235,6.531
0.343,0.071,0.943,-4.517,-5.005,5.371
0.325,0.084,0.980,-2.747,-5.981,5.066
0.343,0.092,0.968,-1.526,-1.648,3.479
0.339,0.076,0.958,-0.488,-1.709,2.441
0.342,0.091,0.954,0.671,-2.075,0.610
0.354,0.107,0.950,0.488,0.793,-2.075
0.330,0.077,0.947,0.000,-0.549,-2.625
0.335,0.076,0.954,1.587,-1.343,-0.305
0.342,0.080,0.946,0.244,0.183,0.488
0.342,0.083,0.943,-1.282,0.488,-4.700
0.328,0.070,0.937,-0.732,-2.014,-2.747
0.332,0.072,0.953,0.977,-2.380,1.526
0.344,0.083,0.953,0.854,-2.014,-0.671
0.328,0.070,0.953,-0.610,-2.625,-3.235
0.329,0.078,0.942,0.305,-2.014,-0.122
0.333,0.075,0.951,1.709,-2.991,3.113
0.344,0.092,0.960,2.319,-2.502,-0.488
0.331,0.061,0.954,0.916,-1.282,-5.249
0.308,0.061,0.945,1.892,-3.113,-3.906
0.319,0.059,0.958,0.305,-1.770,1.892
0.339,0.084,0.957,0.488,-0.977,2.808
0.337,0.086,0.941,-1.038,-2.075,-2.808
0.324,0.070,0.947,-2.014,-3.723,-5.005
0.314,0.062,0.958,0.610,-8.118,-2.869
0.318,0.079,0.969,-0.854,-6.592,-1.099
0.312,0.073,0.963,-0.916,-2.502,-4.944
0.296,0.060,0.942,-2.869,-1.465,-3.235
0.306,0.062,0.933,-1.587,-0.793,1.038
0.320,0.088,0.934,-3.601,-1.648,3.113
0.334,0.105,0.958,0.183,-1.160,-2.686
0.305,0.062,0.962,-2.441,-4.761,-3.296
0.305,0.078,0.954,-3.113,-4.578,0.366
0.314,0.095,0.983,-1.221,-5.615,-0.610
0.314,0.081,0.946,-4.333,-8.118,-4.456
0.289,0.069,0.962,-3.296,-3.784,-3.174
0.286,0.079,0.971,1.465,-0.305,2.014
0.270,0.064,0.953,9.460,14.526,7.629
0.340,0.094,0.939,12.390,19.775,2.747
0.319,0.091,0.922,3.052,-19.836,-2.808
0.291,0.067,0.975,9.644,-7.202,-2.747
0.307,0.072,0.961,12.512,-2.075,-2.686
0.293,0.033,0.993,19.226,1.831,2.319
0.309,0.057,0.978,10.132,-0.305,-2.563
0.290,0.024,0.985,5.005,-2.441,0.305
0.306,0.053,0.944,1.526,2.625,3.052
0.312,0.058,0.964,-2.014,0.854,1.892
0.302,0.031,0.951,-0.183,-1.709,-2.014
0.293,0.038,0.955,-0.916,-0.488,-0.732
0.306,0.057,0.951,-0.183,-2.258,3.113
0.300,0.042,0.980,-0.977,-1.892,-0.671
0.293,0.033,0.983,0.427,0.122,-2.441
0.288,0.043,0.968,-0.183,-0.488,0.610
0.301,0.047,0.976,0.366,0.671,2.991
0.306,0.049,0.949,1.282,0.122,0.916
0.291,0.040,0.956,0.488,1.709,-0.977
0.304,0.056,0.962,0.366,0.183,1.038
0.309,0.052,0.964,0.916,-1.709,2.075
0.303,0.045,0.970,-0.122,-0.244,-1.709
0.291,0.044,0.957,0.977,0.793,-1.587
0.299,0.049,0.967,0.610,-0.061,0.244
0.300,0.038,0.967,-1.221,-1.038,1.099
0.299,0.051,0.952,0.305,-1.099,-0.366
0.298,0.047,0.966,-0.549,-0.488,-0.610
0.295,0.044,0.961,0.427,-0.061,-0.427
0.296,0.041,0.979,0.000,0.061,-0.305
0.292,0.041,0.955,0.305,-1.099,1.099
0.297,0.045,0.966,0.305,0.244,-0.061

0.288,0.049,0.977,-1.282,-0.916,0.061
0.302,0.044,0.962,-0.366,0.610,1.221
0.295,0.050,0.969,0.732,3.662,-1.587
0.292,0.043,0.961,0.977,0.061,-2.075
0.288,0.038,0.969,-0.854,-1.221,-0.977
0.293,0.041,0.976,-0.366,-0.977,0.488
0.285,0.031,0.951,0.793,-0.488,-0.427
0.285,0.034,0.969,-0.366,-1.343,-0.305
0.287,0.033,0.968,0.854,-2.441,0.061
0.284,0.027,0.978,-0.732,-1.770,0.366
0.282,0.041,0.974,0.305,-2.136,1.221
0.285,0.044,0.971,1.587,0.061,1.526
0.292,0.049,0.965,1.587,-0.244,-0.061
0.286,0.025,0.964,1.282,1.587,-0.488
0.289,0.041,0.946,-1.038,0.183,0.122
0.286,0.033,0.954,0.488,-0.671,-0.061
0.282,0.028,0.953,-0.183,-2.075,0.183
0.282,0.034,0.967,-0.427,-2.075,1.770
0.290,0.056,0.983,-0.427,-2.625,1.404
0.286,0.054,0.974,-1.099,-0.488,-0.427
0.289,0.050,0.977,0.122,-0.183,-1.038
0.278,0.041,0.971,-0.610,-1.160,-0.305
0.278,0.030,0.976,-0.916,-0.183,-0.610
0.277,0.036,0.973,0.061,-0.671,-0.427
0.279,0.037,0.976,0.122,-1.282,-0.427
0.284,0.044,0.964,-1.221,-1.526,-0.549
0.277,0.038,0.958,-0.793,-1.648,0.061
0.280,0.036,0.960,-1.404,-0.427,0.244
0.278,0.037,0.970,-0.732,0.122,0.366
0.275,0.040,0.967,-0.427,-1.282,-0.671
0.272,0.031,0.976,0.000,-1.648,-0.427
0.276,0.042,0.977,-2.136,-1.038,1.465
0.284,0.052,0.962,0.366,0.732,0.488
0.274,0.039,0.961,-0.183,-0.977,-0.305
0.275,0.046,0.975,-0.183,-1.099,0.244
0.278,0.044,0.972,-0.305,0.488,0.793
0.277,0.047,0.974,-0.366,0.977,-0.183
0.273,0.049,0.974,0.244,-0.916,0.488
0.275,0.042,0.972,0.000,0.488,0.427
0.277,0.039,0.977,1.343,1.465,0.000
0.280,0.050,0.962,1.404,0.427,0.366
0.275,0.038,0.956,-1.099,-0.854,-0.427
0.275,0.037,0.964,0.122,-1.648,-0.549
0.276,0.045,0.979,-0.366,-0.305,0.549
0.276,0.044,0.974,-0.122,-0.366,0.671
0.272,0.042,0.976,1.160,-0.610,-0.305
0.272,0.044,0.964,-0.061,0.183,0.610
0.280,0.047,0.964,-0.916,0.427,1.343
0.282,0.059,0.983,0.122,-1.953,-0.061
0.273,0.045,0.982,-1.343,-0.671,-1.404
0.274,0.046,0.975,-0.610,0.427,-1.160
0.273,0.037,0.960,-0.732,0.427,0.244
0.273,0.034,0.945,-0.061,-0.854,-0.183
0.262,0.027,0.973,-0.610,-1.892,-0.244
0.261,0.036,0.988,-1.099,-1.160,1.160
0.278,0.059,0.971,2.075,-0.916,2.563
0.280,0.049,0.964,-0.549,0.061,1.038
0.277,0.052,0.957,0.977,-1.038,-0.122
0.266,0.051,0.966,0.366,-1.099,0.427
0.261,0.034,0.974,-0.061,-2.136,0.305
0.267,0.041,1.001,-0.549,-1.953,0.793
0.261,0.052,0.994,0.366,0.244,1.160
0.268,0.065,0.984,0.183,1.892,0.916
0.282,0.069,0.974,0.244,1.221,0.366
0.277,0.056,0.968,0.305,0.549,-0.671
0.279,0.051,0.951,0.122,1.770,-1.526
0.277,0.046,0.944,-0.854,-0.305,-1.709
0.269,0.035,0.974,1.038,-1.099,-2.136
0.262,0.031,0.989,2.014,-0.122,-1.343
0.257,0.035,0.970,-0.183,0.549,0.305
0.266,0.045,0.985,-0.854,1.038,0.977
0.280,0.056,0.977,-1.526,2.930,-0.305
0.274,0.050,0.967,0.671,2.319,-0.977
0.276,0.042,0.959,-0.671,0.488,-0.488
0.275,0.036,0.964,0.854,-0.061,-1.709
0.269,0.030,0.948,-0.366,0.671,-0.610
0.272,0.037,0.963,-0.122,-0.427,0.732
0.274,0.041,0.976,-0.122,-1.343,1.465
0.276,0.052,0.971,0.488,-0.732,0.305
0.277,0.054,0.973,0.549,0.061,0.488
0.281,0.059,0.972,0.549,0.244,0.610
0.273,0.049,0.973,-0.061,-0.305,-0.671
0.260,0.038,0.987,-1.038,-1.038,-0.793
0.261,0.037,0.990,0.183,0.061,0.305
0.271,0.043,0.973,0.427,2.014,0.671
0.279,0.052,0.960,-1.221,2.258,0.366
0.279,0.044,0.963,-0.854,0.732,-0.183
0.280,0.048,0.961,0.793,0.244,-0.305
0.281,0.053,0.960,-1.282,0.122,0.122
0.277,0.046,0.960,0.122,-0.305,-1.160
0.268,0.035,0.978,0.061,-1.038,-0.916
0.270,0.042,0.969,0.183,-0.427,0.732
0.275,0.047,0.969,0.427,0.793,0.977
0.280,0.052,0.965,-1.282,-0.793,-0.061
0.273,0.049,0.966,-0.427,-0.916,0.061
0.272,0.048,0.975,-0.061,-1.099,-0.122
0.273,0.046,0.978,0.671,0.488,-0.366
0.266,0.041,0.980,0.610,0.427,-0.366
0.271,0.041,0.978,0.916,1.526,0.488
0.275,0.051,0.970,0.732,1.038,0.793
0.278,0.049,0.957,-0.732,1.221,0.671
0.280,0.053,0.962,0.366,-0.366,0.610
0.276,0.049,0.960,0.732,-1.282,0.305
0.272,0.048,0.974,0.244,-1.343,-0.366
0.272,0.047,0.986,0.671,-0.854,-0.366
0.275,0.050,0.973,1.099,0.610,-0.122
0.272,0.043,0.970,-0.366,-0.427,-0.183
0.275,0.047,0.967,0.977,0.488,-0.305
0.273,0.043,0.964,0.854,-0.854,-0.305
0.271,0.042,0.972,-0.183,-0.977,0.122
0.271,0.043,0.966,0.732,0.854,0.366
0.275,0.041,0.964,-0.305,-0.610,0.122
0.274,0.043,0.958,0.366,-1.831,0.244
0.268,0.041,0.974,-0.488,-2.441,0.244
0.265,0.042,0.979,0.427,-0.549,0.610
0.272,0.048,0.975,0.916,-1.282,1.465
0.272,0.050,0.972,0.244,-1.160,0.732
0.269,0.052,0.976,-0.366,-1.343,0.000
0.273,0.049,0.975,0.122,-0.549,0.244
0.268,0.044,0.966,1.038,-0.549,-0.183
0.263,0.041,0.973,-1.038,-1.526,-0.305
0.266,0.051,0.983,0.183,-2.075,0.732
0.268,0.047,0.987,-0.183,0.488,-0.305
0.267,0.051,0.972,0.610,0.732,-0.305
0.269,0.052,0.966,-0.732,-0.305,0.061

0.271,0.046,0.970,0.427,0.366,0.122
0.269,0.046,0.970,0.610,0.061,-0.183
0.269,0.048,0.966,0.610,-0.366,0.366
0.272,0.044,0.971,0.061,0.244,0.549
0.269,0.042,0.967,0.854,0.366,-0.183
0.265,0.038,0.973,-0.061,0.183,0.061
0.268,0.040,0.974,0.366,-0.549,0.732
0.268,0.040,0.969,0.549,-0.061,0.488
0.272,0.053,0.971,-1.465,0.000,0.732
0.272,0.049,0.974,0.244,0.000,0.732
0.270,0.050,0.975,-0.488,-0.610,0.122
0.270,0.049,0.978,-0.427,0.183,-0.488
0.266,0.041,0.970,-0.549,0.183,-0.305
0.268,0.046,0.967,0.061,-0.366,0.061
0.267,0.043,0.969,-1.160,0.366,0.366
0.267,0.043,0.976,0.000,0.793,0.122
0.268,0.045,0.975,-0.061,-0.854,0.244
0.267,0.050,0.976,0.000,-0.122,0.427
0.273,0.054,0.966,0.000,0.366,-0.122
0.273,0.054,0.978,0.000,1.099,-0.549
0.268,0.042,0.964,-0.916,-1.282,0.183
0.268,0.045,0.971,-0.366,0.000,-0.244
0.266,0.041,0.976,0.610,0.793,-0.366
0.269,0.045,0.970,-0.366,0.488,0.244
0.270,0.050,0.969,-0.244,-1.099,0.793
0.273,0.053,0.973,-0.061,-0.183,-0.488
0.269,0.053,0.973,-1.099,0.366,-0.183
0.268,0.052,0.977,-0.305,-0.793,-0.061
0.268,0.042,0.976,0.122,-0.793,-0.488
0.267,0.044,0.967,0.061,0.977,-0.305
0.267,0.045,0.963,0.000,0.793,0.183
0.270,0.049,0.968,-0.061,-0.854,0.427
0.269,0.048,0.984,-0.366,-0.732,0.183
0.265,0.047,0.981,0.244,0.671,-0.122
0.272,0.060,0.972,0.061,0.549,0.854
0.278,0.054,0.963,0.061,1.221,0.122
0.268,0.046,0.965,1.099,-0.122,-1.404
0.262,0.041,0.971,-0.427,-0.916,-0.549
0.266,0.043,0.975,-0.183,0.427,0.977
0.272,0.046,0.971,0.549,1.343,0.061
0.266,0.051,0.968,-0.427,-1.221,-0.122
0.271,0.051,0.974,0.366,0.183,0.488
0.269,0.050,0.973,0.000,-0.122,-0.061
0.265,0.051,0.974,0.366,0.366,-0.366
0.270,0.046,0.973,0.305,2.136,0.000
0.269,0.050,0.971,-0.549,-1.160,0.244
0.267,0.049,0.969,-0.427,-0.061,1.709
0.271,0.047,0.969,-0.061,-0.183,1.343
0.267,0.049,0.969,0.610,-0.183,1.160
0.272,0.053,0.977,0.610,1.404,0.122
0.269,0.051,0.976,-0.610,-0.793,0.366
0.270,0.053,0.973,-0.061,0.549,0.427
0.273,0.052,0.979,0.000,1.404,0.000
0.270,0.052,0.967,1.343,1.404,-0.610
0.268,0.044,0.964,-0.244,-1.038,-0.366
0.268,0.044,0.976,0.366,-0.366,0.366
0.266,0.042,0.967,0.549,0.671,0.366
0.269,0.047,0.970,0.366,0.671,0.549
0.271,0.050,0.971,0.854,0.549,0.854
0.275,0.052,0.968,1.099,0.244,0.916
0.274,0.055,0.970,0.366,-0.244,0.488
0.273,0.056,0.972,0.122,0.061,-0.061
0.274,0.056,0.973,-0.061,0.488,0.061
0.272,0.045,0.974,1.160,1.465,-0.488
0.267,0.040,0.967,-0.061,-0.122,-0.671
0.271,0.046,0.970,0.244,0.305,0.122
0.271,0.047,0.976,-0.061,0.732,0.061
0.271,0.048,0.969,0.366,0.366,-0.122
0.276,0.051,0.977,0.183,0.793,0.000
0.275,0.049,0.968,0.244,-0.793,0.061
0.271,0.048,0.965,-0.305,-0.122,-0.366
0.271,0.046,0.970,-0.549,-0.977,-0.244
0.269,0.045,0.975,0.183,-1.221,-0.366
0.267,0.046,0.968,-0.244,0.427,-0.122
0.269,0.044,0.976,-0.244,-0.366,0.549
0.275,0.047,0.965,0.732,-0.488,0.122
0.268,0.044,0.964,-0.305,-1.648,-0.183
0.266,0.047,0.976,0.671,-0.793,0.732
0.274,0.053,0.976,0.366,0.854,0.610
0.265,0.044,0.985,0.000,-1.404,-0.122
0.268,0.053,0.972,0.000,0.366,0.610
0.273,0.054,0.969,-0.671,0.916,0.610
0.274,0.052,0.970,-0.122,-0.244,-0.366
0.271,0.053,0.974,0.427,-0.366,-1.221
0.269,0.052,0.973,0.061,-0.244,-1.221
0.265,0.041,0.970,-0.488,-0.549,-1.221
0.264,0.033,0.972,0.549,0.122,-1.526
0.264,0.045,0.970,0.977,-2.258,-0.732
0.270,0.040,0.972,0.732,-1.038,-0.427
0.265,0.047,0.963,0.977,-2.502,-1.099
0.262,0.045,0.967,0.610,-1.648,-0.793
0.264,0.039,0.965,0.488,-0.793,0.183
0.266,0.038,0.966,-0.061,-1.404,0.122
0.260,0.037,0.978,-0.305,-2.686,-0.183
0.260,0.051,0.980,-0.061,-2.441,0.488
0.262,0.047,0.990,0.854,0.061,-0.061
0.262,0.062,0.989,-0.366,-0.610,-0.244
0.270,0.073,0.984,0.000,0.000,-0.793
0.262,0.057,0.983,0.183,0.488,-3.174
0.271,0.060,0.991,1.221,0.916,-3.723
0.274,0.047,0.971,-0.183,0.977,-3.845
0.266,0.043,0.968,1.831,-0.671,-4.883
0.243,-0.002,0.981,0.366,0.427,-6.042
0.232,-0.020,0.987,1.160,2.380,-0.610
0.282,0.038,0.943,1.282,1.465,3.723
0.276,0.016,0.939,-0.977,-0.305,0.305
0.265,0.032,0.986,0.366,-0.305,2.075
0.280,0.074,0.977,1.587,-0.610,4.089
0.285,0.078,0.990,-0.671,0.000,1.465
0.264,0.062,0.997,-0.671,1.160,-0.732
0.256,0.057,0.953,-0.916,4.456,-1.587
0.251,0.047,0.952,-1.526,0.671,0.061
0.278,0.079,0.970,-0.427,0.000,1.099
0.277,0.077,0.954,-0.366,1.099,-1.465
0.264,0.054,0.966,-1.343,-1.343,-3.174
0.269,0.053,0.977,-1.038,-0.427,-2.319
0.258,0.030,0.981,-0.122,0.122,-2.808
0.243,0.011,0.984,-0.488,-0.732,-2.441
0.251,0.022,0.969,-0.061,1.221,-0.366
0.263,0.032,0.962,0.671,-0.061,1.465
0.266,0.047,0.970,0.000,-1.221,1.465
0.274,0.065,0.981,-0.366,-0.183,0.916
0.277,0.070,0.989,-0.488,0.549,0.305
0.271,0.059,0.988,-0.244,0.610,-1.831
0.265,0.046,0.989,0.183,1.282,-2.808

0.182,-0.291,0.961,25.330,3.235,-11.597
0.220,-0.251,0.890,48.157,12.756,-4.944
0.258,-0.267,0.797,29.785,-0.732,-2.869
0.222,-0.272,0.962,35.278,-5.859,-11.475
0.067,-0.478,1.345,16.296,-19.165,-16.479
0.287,-0.316,1.213,37.109,40.710,9.766
0.261,-0.294,0.704,13.184,27.527,2.991
0.177,-0.307,0.807,0.793,10.193,-4.150
0.105,-0.425,0.997,5.676,10.742,-3.052
0.105,-0.380,1.097,82.764,58.472,17.212
0.344,-0.452,0.780,114.258,86.731,44.067
0.443,-0.391,0.800,52.856,29.358,46.143
0.378,-0.466,0.800,22.400,6.531,11.902
0.333,-0.470,0.810,-13.489,-5.127,-12.878
0.291,-0.417,0.882,-28.198,-18.250,-11.230
0.286,-0.439,0.931,-1.038,-31.128,2.869
0.292,-0.486,0.891,13.245,-6.653,5.310
0.294,-0.448,0.869,-7.935,4.272,-0.977
0.268,-0.449,0.870,-8.423,-0.427,3.174
0.282,-0.447,0.848,-7.935,-6.531,9.338
0.302,-0.400,0.918,-2.014,-3.723,4.211
0.306,-0.409,0.830,8.728,7.263,-3.784
0.300,-0.381,0.844,-1.099,4.333,-3.845
0.292,-0.416,0.839,-7.141,-3.540,3.479
0.307,-0.396,0.878,-12.634,-13.916,6.531
0.303,-0.401,0.927,2.502,-0.671,-0.671
0.289,-0.414,0.870,6.592,5.310,-5.920
0.268,-0.429,0.851,3.662,5.493,-2.563
0.283,-0.453,0.869,2.014,-0.610,2.686
0.276,-0.427,0.932,17.151,10.681,2.014
0.313,-0.451,0.817,13.733,20.142,0.549
0.306,-0.436,0.821,1.160,5.249,3.418
0.332,-0.413,0.840,-2.930,-2.014,2.502
0.328,-0.409,0.872,-9.399,-8.301,-2.014
0.306,-0.427,0.868,-5.859,-5.005,-2.441
0.295,-0.430,0.883,-2.991,-1.404,-0.305
0.311,-0.410,0.849,-0.488,2.014,2.014
0.293,-0.437,0.831,0.427,0.793,-2.258
0.293,-0.453,0.849,-6.042,-3.357,-1.404
0.293,-0.436,0.871,-7.446,-9.338,1.953
0.294,-0.415,0.889,-1.038,1.160,0.305
0.311,-0.418,0.871,1.160,8.179,-3.479
0.312,-0.410,0.885,0.732,1.709,0.366
0.301,-0.415,0.887,-1.221,-3.052,1.282
0.301,-0.413,0.864,-2.930,2.686,-0.122
0.311,-0.401,0.851,-2.808,3.662,-1.160
0.303,-0.422,0.858,-1.221,-0.916,-2.197
0.297,-0.434,0.868,-1.648,0.610,-2.502
0.297,-0.431,0.864,-1.099,-0.183,-0.854
0.295,-0.422,0.842,-2.563,-1.282,0.427
0.308,-0.406,0.860,-4.395,-0.977,0.305
0.311,-0.411,0.890,1.099,1.953,0.061
0.301,-0.411,0.840,1.892,0.427,-2.625
0.292,-0.414,0.841,-2.197,-1.892,-1.526
0.301,-0.419,0.861,-1.282,-3.113,-0.366
0.307,-0.415,0.857,1.343,-1.770,-2.014
0.292,-0.412,0.866,-0.305,-4.211,-3.601
0.289,-0.411,0.864,-2.563,-4.089,-0.427
0.303,-0.393,0.869,-3.296,-4.395,0.610
0.317,-0.396,0.885,1.343,0.183,-3.784
0.306,-0.387,0.868,-1.587,-0.183,-5.249
0.292,-0.403,0.903,-2.319,0.061,-4.517
0.269,-0.443,0.939,-3.845,2.502,-0.793
0.291,-0.435,0.891,-3.479,8.240,0.732
0.282,-0.427,0.849,-5.310,7.812,1.038
0.280,-0.453,0.906,-5.249,10.559,2.563
0.287,-0.457,0.864,-2.014,12.207,4.272
0.299,-0.418,0.855,-6.165,7.080,7.446
0.317,-0.384,0.853,-4.883,3.540,8.118
0.335,-0.345,0.838,-5.005,-1.160,6.104
0.348,-0.349,0.879,1.526,-1.343,3.296
0.305,-0.388,0.882,-3.296,-2.930,-1.221
0.336,-0.375,0.869,-11.841,13.306,-4.395
0.322,-0.382,0.889,6.470,-5.798,13.550
0.279,-0.437,0.870,2.625,-17.639,-2.930
0.310,-0.387,0.867,-5.066,11.230,-7.019
0.310,-0.403,0.871,3.357,-5.676,5.005
0.321,-0.387,0.847,4.150,1.404,5.493
0.324,-0.379,0.879,-0.061,-3.113,3.113
0.336,-0.369,0.885,1.282,-0.977,-0.977
0.319,-0.373,0.888,-0.183,-1.587,0.183
0.322,-0.380,0.876,-0.610,-0.305,-0.488
0.314,-0.399,0.888,0.122,-0.854,-2.075
0.317,-0.397,0.883,-0.244,1.282,0.244
0.322,-0.388,0.874,0.366,1.282,0.183
0.322,-0.390,0.854,0.244,-0.549,-1.526
0.308,-0.392,0.855,-0.244,-3.174,-1.953
0.307,-0.405,0.878,-0.916,-3.601,1.282
0.308,-0.394,0.877,0.916,-1.526,3.479
0.315,-0.381,0.862,2.319,-2.075,2.563
0.312,-0.388,0.888,0.305,1.892,0.061
