aX,aY,aZ,gX,gY,gZ
0.681,-0.289,0.652,29.419,-38.757,30.090
0.636,-0.261,0.698,39.795,-49.500,32.288
0.612,-0.310,0.780,40.588,-49.561,36.255
0.697,-0.360,0.848,33.142,-51.331,40.100
0.693,-0.348,0.910,37.537,-50.598,46.082
0.631,-0.356,0.886,36.377,-46.570,50.781
0.600,-0.367,0.912,31.067,-60.669,59.814
0.533,-0.348,0.962,26.917,-57.190,69.458
0.466,-0.305,0.986,26.672,-53.711,70.557
0.413,-0.291,0.922,26.001,-71.594,61.890
0.320,-0.353,0.979,24.414,-80.078,61.462
0.301,-0.397,1.094,12.939,-64.575,60.181
0.277,-0.385,1.152,-2.686,-49.438,57.251
0.242,-0.323,1.059,-24.536,-43.457,54.321
0.201,-0.325,1.151,-33.325,-52.368,48.340
0.196,-0.272,1.195,-40.649,-32.837,36.499
0.162,-0.218,1.200,-62.256,-2.563,34.302
0.142,-0.096,1.051,-73.547,10.742,30.212
0.083,-0.086,1.131,-67.627,-5.493,10.742
0.087,-0.078,1.164,-69.031,-9.155,-13.550
0.015,-0.066,1.282,-62.256,13.611,-42.969
0.175,-0.125,1.172,-78.796,39.673,-50.171
0.254,-0.129,1.053,-90.820,37.476,-32.471
0.201,-0.043,1.013,-95.398,32.288,-14.648
0.125,0.002,1.020,-103.455,24.170,-16.174
0.149,-0.035,0.956,-107.727,31.494,-32.715
0.134,-0.011,0.923,-102.661,50.903,-36.743
0.135,0.055,0.747,-106.689,53.772,-39.368
0.106,0.137,0.683,-93.018,41.870,-40.466
0.163,0.154,0.674,-84.656,32.593,-57.434
0.204,0.161,0.629,-77.454,31.067,-68.970
0.245,0.197,0.601,-67.688,34.973,-74.585
0.302,0.197,0.529,-65.613,28.687,-76.904
0.291,0.223,0.549,-55.481,20.081,-78.674
0.376,0.200,0.525,-52.002,12.451,-96.802
0.383,0.102,0.467,-50.964,7.324,-98.328
0.321,0.056,0.383,-47.546,5.371,-99.304
0.360,0.081,0.514,-27.649,-18.188,-112.427
0.500,0.062,0.547,-12.085,-16.602,-125.488
0.534,-0.038,0.451,-17.578,-20.874,-118.713
0.580,-0.011,0.511,-5.066,-34.851,-114.014
0.713,-0.033,0.556,17.029,-33.875,-124.756
0.734,-0.229,0.510,17.578,-35.645,-116.394
0.764,-0.225,0.521,25.146,-41.504,-100.952
0.806,-0.241,0.543,52.612,-37.354,-97.351
0.734,-0.367,0.654,66.650,-37.354,-91.003
0.724,-0.422,0.725,64.758,-34.485,-84.106
0.877,-0.447,0.619,64.697,-30.273,-71.045
0.802,-0.455,0.609,81.909,-28.198,-47.791
0.688,-0.450,0.812,94.360,-22.949,-48.096
0.776,-0.536,0.829,79.834,-20.996,-45.227
0.744,-0.588,0.754,72.449,-29.358,-25.146
0.642,-0.569,0.866,89.539,-25.818,-17.456
0.655,-0.600,0.815,73.975,-23.865,-15.564
0.680,-0.686,0.692,64.209,-42.969,0.000
0.646,-0.688,0.869,80.322,-40.283,16.418
0.611,-0.677,0.858,65.430,-30.823,23.315
0.563,-0.655,0.907,56.519,-35.889,30.212
0.576,-0.652,0.952,53.589,-31.250,35.400
0.650,-0.707,0.856,34.668,-20.752,44.067
0.603,-0.708,0.822,17.517,-21.240,68.115
0.560,-0.623,0.820,25.757,-20.325,75.989
0.589,-0.626,0.795,25.513,-27.161,74.341
0.563,-0.604,0.825,18.188,-33.203,87.036
0.535,-0.578,0.823,13.062,-31.738,87.891
0.524,-0.439,0.780,29.541,-50.720,100.952
0.450,-0.547,0.838,34.729,-66.345,68.359
0.408,-0.459,0.928,25.696,-61.401,89.722
0.407,-0.448,0.863,12.390,-36.804,68.115
0.424,-0.440,0.757,9.644,-29.602,68.970
0.435,-0.452,0.750,9.827,-27.832,64.270
0.458,-0.464,0.808,4.761,-32.043,58.105
0.466,-0.483,0.794,5.249,-23.926,57.434
0.448,-0.483,0.833,5.493,-29.358,59.143
0.399,-0.404,0.985,6.531,-28.198,52.612
0.339,-0.368,0.941,-6.836,-20.325,44.067
0.416,-0.370,0.853,-15.808,-11.597,37.537
0.421,-0.399,0.837,-13.733,0.366,38.269
0.431,-0.373,0.811,-20.142,-0.366,34.546
0.418,-0.360,0.891,-22.949,-5.615,31.494
0.414,-0.323,0.927,-26.733,4.456,29.907
0.417,-0.296,0.858,-32.104,11.047,25.391
0.449,-0.279,0.853,-31.982,15.076,19.653
0.455,-0.254,0.802,-34.912,17.151,18.188
0.489,-0.258,0.790,-34.607,15.503,14.221
0.493,-0.243,0.798,-31.921,15.137,13.245
0.498,-0.205,0.759,-29.663,18.616,10.986
0.519,-0.175,0.786,-28.137,16.418,9.888
0.547,-0.192,0.781,-31.006,26.123,9.583
0.570,-0.126,0.720,-31.616,30.640,9.216
0.587,-0.093,0.622,-24.658,26.917,6.836
0.589,-0.080,0.583,-19.531,11.292,2.686
0.580,-0.045,0.601,-7.874,3.540,-1.282
0.563,-0.049,0.619,-0.061,-0.977,-5.127
0.602,-0.105,0.730,7.751,-6.226,-9.094
0.624,-0.153,0.809,10.498,-3.662,-8.972
0.637,-0.153,0.842,3.479,1.648,-7.385
0.641,-0.141,0.774,0.977,5.493,-5.676
0.641,-0.159,0.787,1.953,-0.610,-2.991
0.626,-0.146,0.788,4.700,0.000,-2.991
0.614,-0.141,0.791,1.404,-2.319,-4.456
0.619,-0.132,0.774,6.226,-6.226,-4.639
0.607,-0.126,0.808,7.507,-7.080,-3.235

0.541,-0.199,0.820,6.409,-9.094,-1.404
0.530,-0.208,0.797,6.714,-11.169,-2.197
0.524,-0.206,0.783,10.254,-12.573,-1.343
0.512,-0.220,0.805,13.428,-15.259,-1.892
0.516,-0.236,0.856,11.047,-13.611,-1.404
0.506,-0.239,0.857,11.108,-11.169,-2.136
0.504,-0.240,0.883,11.719,-10.620,-3.845
0.528,-0.244,0.885,9.399,-8.789,-4.333
0.530,-0.235,0.854,5.615,-6.287,-1.343
0.559,-0.235,0.842,5.188,-8.911,-0.366
0.592,-0.256,0.862,5.798,-14.648,2.625
0.609,-0.239,0.874,3.845,-18.555,7.996
0.630,-0.242,0.864,1.709,-28.198,14.832
0.641,-0.267,0.946,4.517,-39.734,22.949
0.587,-0.262,1.043,-0.854,-41.260,29.907
0.544,-0.185,1.079,-6.958,-36.316,35.400
0.571,-0.170,1.057,-12.146,-38.208,32.410
0.534,-0.192,1.054,-20.996,-50.964,38.452
0.451,-0.187,1.167,-18.860,-59.143,37.048
0.352,-0.194,1.210,-30.212,-57.190,37.415
0.330,-0.233,1.163,-25.085,-50.232,32.104
0.280,-0.214,1.141,-47.607,-40.588,32.959
0.206,-0.138,1.097,-59.021,-21.362,33.081
0.105,-0.081,1.128,-64.270,0.671,23.804
0.100,-0.051,1.127,-74.036,2.563,8.789
0.128,-0.055,1.144,-81.299,9.949,0.793
0.087,0.010,1.061,-79.956,30.579,-0.427
0.097,0.058,0.937,-79.346,13.733,-2.014
0.057,0.136,1.068,-84.900,5.737,-5.737
0.089,0.162,1.006,-90.942,32.043,-21.484
0.122,0.169,0.810,-79.712,47.913,-32.715
0.130,0.133,0.779,-80.688,31.311,-46.448
0.174,0.111,0.903,-79.773,36.926,-53.406
0.182,0.136,0.849,-77.087,47.974,-51.025
0.183,0.143,0.680,-75.500,54.321,-54.382
0.234,0.121,0.675,-73.669,40.283,-63.782
0.275,0.155,0.667,-64.148,45.105,-70.190
0.324,0.210,0.591,-62.439,45.837,-74.402
0.314,0.250,0.530,-59.814,31.982,-72.754
0.351,0.261,0.490,-47.546,24.475,-81.665
0.369,0.214,0.448,-44.617,12.207,-90.210
0.424,0.242,0.463,-37.415,-0.916,-98.877
0.473,0.197,0.475,-24.414,-12.207,-105.347
0.448,0.117,0.455,-12.329,-12.207,-107.910
0.502,0.070,0.394,-9.216,-24.048,-113.770
0.607,-0.026,0.378,0.305,-39.063,-118.347
0.574,-0.112,0.531,18.494,-45.410,-105.286
0.616,-0.128,0.531,27.954,-38.147,-108.093
0.680,-0.200,0.485,29.358,-49.011,-108.948
0.630,-0.281,0.595,52.734,-54.382,-94.788
0.658,-0.275,0.721,60.730,-42.175,-96.619
0.730,-0.325,0.660,52.307,-46.204,-90.820
0.681,-0.390,0.723,65.308,-51.331,-74.158
0.658,-0.434,0.856,67.688,-44.250,-70.374
0.716,-0.458,0.831,56.091,-33.691,-66.956
0.637,-0.497,0.780,63.843,-38.757,-52.734
0.608,-0.493,0.875,75.439,-36.194,-49.683
0.686,-0.551,0.837,60.608,-28.320,-47.668
0.651,-0.610,0.732,65.796,-33.508,-29.480
0.624,-0.660,0.868,75.867,-36.621,-20.020
0.676,-0.672,0.905,65.857,-30.090,-11.169
0.647,-0.720,0.798,54.016,-30.151,5.188
0.605,-0.701,0.872,63.354,-32.959,23.499
0.583,-0.667,0.876,61.646,-28.442,30.701
0.605,-0.674,0.794,50.476,-32.837,35.339
0.550,-0.676,0.793,47.485,-41.687,50.110
0.519,-0.681,0.852,54.810,-38.086,57.617
0.498,-0.664,0.824,46.997,-37.720,64.026
0.463,-0.647,0.770,37.476,-44.495,70.068
0.385,-0.633,0.784,39.490,-46.387,77.332
0.366,-0.605,0.890,46.387,-40.649,74.707
0.386,-0.609,0.884,28.259,-38.879,72.571
0.377,-0.605,0.870,17.212,-39.917,74.585
0.380,-0.608,0.875,20.081,-30.579,71.716
0.413,-0.659,0.785,22.278,-35.095,54.871
0.422,-0.671,0.839,16.663,-41.931,68.726
0.337,-0.608,0.841,18.005,-49.988,81.055
0.251,-0.541,0.945,2.930,-56.763,54.443
0.355,-0.582,0.785,2.686,-55.664,61.584
0.321,-0.590,0.876,-1.892,-31.738,58.655
0.343,-0.556,0.849,-6.287,-17.334,56.213
0.316,-0.504,0.755,-11.353,-30.334,55.237
0.324,-0.491,0.800,-10.193,-33.569,46.387
0.343,-0.492,0.836,-7.874,-31.982,47.607
0.308,-0.484,0.918,-17.273,-17.761,42.908
0.334,-0.476,0.859,-20.447,-14.465,43.030
0.294,-0.419,0.878,-16.174,-12.878,39.978
0.282,-0.397,0.938,-19.653,-10.376,32.715
0.278,-0.390,0.991,-24.414,2.808,26.917
0.287,-0.384,0.934,-30.945,16.052,22.827
0.291,-0.387,0.985,-33.020,19.836,20.020
0.321,-0.346,0.910,-41.016,31.921,16.785
0.325,-0.329,0.849,-48.157,39.734,15.076
0.429,-0.299,0.805,-47.852,40.955,7.385
0.496,-0.298,0.796,-44.373,24.841,1.465
0.482,-0.274,0.823,-42.480,27.405,4.395
0.490,-0.245,0.747,-47.974,31.860,2.014
0.506,-0.224,0.767,-41.565,30.273,-2.075
0.536,-0.212,0.748,-38.147,31.433,-3.418
0.514,-0.196,0.806,-40.161,20.752,-0.793
0.538,-0.173,0.789,-39.551,27.405,-1.465
0.535,-0.146,0.719,-39.001,31.494,-2.319
0.558,-0.138,0.669,-33.997,31.250,-5.493
0.584,-0.123,0.653,-25.940,23.560,-7.874
0.607,-0.108,0.697,-20.752,26.489,-8.301
0.635,-0.071,0.643,-23.132,23.743,-9.827
0.679,-0.080,0.590,-19.226,14.404,-10.010
0.701,-0.093,0.618,-5.981,11.841,-5.432
0.693,-0.088,0.699,-3.235,9.155,-5.859
0.713,-0.104,0.699,-6.714,6.042,-3.296
0.731,-0.125,0.689,-0.427,4.456,2.197
0.697,-0.104,0.682,2.747,0.488,5.981
0.691,-0.090,0.723,4.822,-2.502,5.920
0.693,-0.080,0.776,2.136,-0.244,8.118
0.677,-0.081,0.787,-2.014,-0.793,13.123
0.662,-0.066,0.763,2.075,7.446,12.268
0.653,-0.073,0.783,1.465,-0.427,6.104
0.657,-0.107,0.766,0.427,4.089,9.949
0.682,-0.091,0.758,5.371,1.709,11.230
0.634,-0.045,0.767,-0.732,-9.155,19.531
0.646,-0.068,0.781,-2.686,-9.277,13.184
0.623,-0.052,0.792,-2.930,-5.188,15.198
0.622,-0.016,0.735,-10.254,-0.549,12.817
0.647,-0.046,0.765,-4.333,-4.822,7.324
0.648,-0.042,0.734,0.793,0.488,10.986

0.681,0.125,0.695,21.301,-2.319,-44.678
0.654,0.112,0.617,23.621,6.775,-24.109
0.707,0.016,0.566,52.734,-32.349,-22.583
0.712,0.110,0.639,50.476,-53.528,-27.832
0.691,0.045,0.713,43.274,-44.312,-14.954
0.676,0.031,0.764,39.673,-39.795,-7.202
0.705,0.085,0.720,47.913,-28.748,-13.733
0.666,0.115,0.681,59.021,-21.118,-9.216
0.625,0.055,0.655,64.880,-28.748,-4.517
0.679,-0.095,0.722,61.890,-46.753,-2.014
0.730,-0.212,0.886,70.129,-80.811,-17.700
0.823,-0.306,1.070,65.002,-95.764,-12.085
0.732,-0.351,1.264,55.420,-80.505,8.728
0.638,-0.391,1.262,36.621,-76.965,17.273
0.521,-0.355,1.307,16.235,-76.599,26.428
0.420,-0.310,1.377,12.451,-57.068,23.682
0.310,-0.282,1.300,-11.414,-34.668,23.987
0.255,-0.281,1.213,-38.025,-21.912,26.611
0.222,-0.239,1.248,-57.495,-13.855,26.367
0.242,-0.222,1.230,-74.219,10.559,25.391
0.179,-0.211,1.224,-98.511,18.127,31.433
0.164,-0.171,1.027,-121.338,27.893,24.475
0.177,-0.075,0.961,-125.977,28.442,25.146
0.135,0.008,1.001,-125.916,30.762,19.775
0.149,0.079,0.868,-124.512,40.527,2.991
0.092,0.112,0.826,-121.155,20.630,-1.465
0.124,0.177,0.801,-120.605,37.109,-15.015
0.114,0.187,0.723,-116.333,28.564,-30.273
0.135,0.190,0.684,-113.403,8.728,-46.387
0.142,0.234,0.656,-92.957,7.019,-59.631
0.155,0.259,0.602,-84.167,13.855,-76.721
0.180,0.262,0.493,-74.341,11.169,-89.416
0.247,0.278,0.470,-57.434,15.137,-104.614
0.362,0.199,0.456,-44.739,16.113,-101.929
0.335,0.182,0.451,-43.701,15.625,-95.886
0.397,0.258,0.379,-27.954,9.766,-111.084
0.423,0.203,0.381,-6.958,4.150,-118.896
0.441,0.056,0.326,-11.780,-14.160,-120.789
0.563,0.052,0.229,-10.437,-34.851,-133.850
0.615,-0.048,0.187,23.010,-49.133,-126.404
0.547,-0.116,0.342,45.654,-55.725,-118.103
0.620,-0.116,0.421,62.317,-60.669,-129.517
0.687,-0.326,0.514,83.496,-70.251,-128.418
0.653,-0.461,0.858,101.196,-69.519,-91.858
0.685,-0.439,0.908,89.050,-30.457,-88.684
0.795,-0.501,0.573,53.650,-7.263,-94.299
0.693,-0.505,0.547,64.758,-23.865,-68.970
0.727,-0.474,0.774,95.032,-31.250,-60.791
0.903,-0.618,0.853,90.393,-27.283,-71.289
0.954,-0.703,0.902,76.721,-21.240,-47.241
0.981,-0.645,0.822,80.750,-6.042,-25.574
0.956,-0.669,0.746,71.716,-6.958,-13.550
0.829,-0.698,0.893,78.186,-22.278,6.165
0.800,-0.630,1.028,81.787,-9.766,17.151
0.841,-0.633,0.783,52.063,13.977,25.757
0.761,-0.606,0.799,49.500,-0.305,44.006
0.753,-0.554,0.878,57.190,-3.113,43.823
0.735,-0.566,0.730,46.021,3.296,54.687
0.733,-0.598,0.637,38.086,-5.798,64.941
0.696,-0.552,0.638,38.269,6.531,75.256
0.625,-0.538,0.742,36.499,22.888,76.599
0.619,-0.509,0.828,20.447,41.992,71.350
0.657,-0.525,0.656,18.005,48.218,77.576
0.738,-0.473,0.718,22.766,39.307,78.674
0.818,-0.531,0.618,6.897,19.470,89.294
0.849,-0.539,0.655,27.405,-67.810,92.102
0.763,-0.492,0.766,34.546,-42.969,85.083
0.727,-0.456,0.787,8.667,-54.504,83.435
0.798,-0.370,0.611,3.174,-78.003,95.642
0.801,-0.404,0.523,49.316,-78.430,100.830
0.696,-0.361,0.829,47.974,-55.969,83.252
0.720,-0.368,0.736,4.089,-48.767,83.984
0.694,-0.351,0.668,8.606,-54.871,88.379
0.576,-0.273,0.798,24.719,-59.631,81.299
0.507,-0.241,0.854,11.292,-68.970,62.439
0.491,-0.243,0.921,-10.925,-54.810,59.631
0.457,-0.231,0.842,-21.179,-23.743,48.828
0.443,-0.183,0.845,-20.081,-14.771,48.523
0.445,-0.126,0.864,-18.372,-4.517,41.809
0.455,-0.135,0.909,-33.142,-0.244,34.485
0.527,-0.152,0.862,-42.053,15.442,26.550
0.556,-0.104,0.871,-45.776,24.536,20.569
0.509,-0.086,0.867,-53.833,29.602,23.437
0.537,-0.046,0.770,-62.988,46.448,16.541
0.577,-0.015,0.794,-60.913,40.588,5.676
0.561,-0.024,0.703,-56.641,37.476,13.977
0.548,0.026,0.629,-54.382,22.278,9.766
0.569,0.126,0.523,-46.997,25.208,0.916
0.606,0.131,0.534,-47.607,22.278,-4.761
0.722,0.102,0.539,-41.138,29.358,-11.841
0.766,0.112,0.518,-34.607,32.715,-12.024
0.826,0.145,0.495,-35.950,21.973,-12.268
0.813,0.125,0.512,-25.146,26.184,-5.920
0.817,0.157,0.526,-20.386,27.466,-6.409
0.819,0.154,0.508,-23.926,12.207,0.610
0.798,0.175,0.515,-15.076,13.245,3.174
0.763,0.202,0.492,-9.216,7.629,1.038
0.770,0.203,0.540,-3.235,5.676,-3.418
0.792,0.207,0.558,-5.737,6.226,-5.188
0.804,0.188,0.513,-6.836,4.578,-2.319
0.799,0.195,0.505,-2.991,7.629,-2.502
0.804,0.196,0.516,-1.465,5.371,-4.028
0.802,0.190,0.506,0.427,5.493,-5.493
0.794,0.196,0.492,0.854,5.798,-6.958
0.824,0.214,0.537,5.554,4.700,-9.155
0.848,0.204,0.515,2.808,7.385,-9.460
0.831,0.196,0.534,3.113,2.869,-8.362
0.854,0.174,0.594,6.897,0.061,-11.597
0.874,0.133,0.600,4.150,0.366,-9.216
0.852,0.129,0.609,0.366,1.831,-4.883
0.824,0.135,0.585,-1.526,2.075,-4.028
0.821,0.143,0.548,-3.418,-1.770,-5.676
0.820,0.164,0.565,-0.366,-4.272,-5.127
0.817,0.180,0.534,-1.465,-3.479,-5.554
0.833,0.173,0.526,-0.671,-5.432,-7.690
0.853,0.136,0.521,3.296,-5.859,-7.202
0.838,0.111,0.571,5.310,-6.287,-5.432
0.840,0.098,0.586,2.502,-5.371,-3.906
0.828,0.110,0.572,1.526,-1.770,-1.770
0.822,0.131,0.563,1.282,-0.183,-1.526
0.792,0.137,0.558,-0.366,0.793,-1.526
0.785,0.152,0.547,1.282,-0.366,-5.066
0.794,0.146,0.543,1.038,-2.197,-6.348
0.786,0.143,0.528,3.113,-5.188,-6.958
0.795,0.134,0.563,4.883,-4.089,-10.315

0.844,-0.035,0.572,7.935,-6.226,-7.324
0.850,-0.044,0.580,9.033,-7.812,-5.920
0.821,-0.040,0.569,10.437,-4.395,-2.869
0.823,-0.038,0.589,10.071,-8.972,-3.113
0.813,-0.037,0.564,10.620,-8.179,-1.404
0.801,-0.032,0.593,13.855,-10.559,-3.540
0.823,-0.044,0.618,15.076,-11.292,-4.150
0.809,-0.060,0.598,12.756,-9.338,-2.319
0.818,-0.078,0.611,14.221,-12.939,-1.892
0.813,-0.066,0.625,15.686,-12.939,-1.099
0.802,-0.039,0.601,15.503,-12.878,-0.366
0.804,-0.039,0.616,18.555,-15.320,-0.122
0.886,-0.057,0.593,19.897,-19.104,-2.014
0.983,-0.096,0.633,22.339,-31.250,-0.183
1.027,-0.104,0.671,23.193,-42.419,9.521
1.030,-0.115,0.794,25.818,-49.194,18.127
1.017,-0.147,1.020,21.423,-54.138,26.306
0.879,-0.147,1.241,0.610,-51.392,37.109
0.835,-0.147,1.329,-31.921,-42.419,44.128
0.685,-0.086,1.240,-58.777,-25.757,58.411
0.551,-0.018,1.095,-78.674,-27.527,50.598
0.460,0.022,1.141,-94.482,-18.127,41.992
0.423,0.004,1.018,-109.802,15.320,28.442
0.379,0.052,0.838,-114.197,60.059,15.930
0.292,0.128,0.690,-113.464,57.434,7.080
0.268,0.200,0.660,-109.009,45.349,3.784
0.230,0.165,0.604,-107.727,15.259,-21.912
0.382,0.042,0.589,-105.957,7.141,-48.828
0.472,0.052,0.562,-88.562,22.461,-53.467
0.407,0.118,0.459,-76.843,42.603,-56.091
0.415,0.117,0.407,-85.022,24.719,-67.505
0.479,0.108,0.365,-83.923,9.155,-79.468
0.512,0.102,0.304,-79.956,2.319,-90.637
0.482,0.089,0.239,-70.862,-7.690,-96.741
0.537,0.096,0.211,-57.129,-22.217,-114.502
0.557,0.067,0.198,-37.048,-30.090,-126.404
0.619,-0.127,0.175,-31.738,-48.401,-139.709
0.732,-0.232,0.141,-18.738,-65.918,-139.404
0.744,-0.322,0.222,8.240,-74.646,-135.864
0.750,-0.372,0.459,39.124,-73.730,-143.433
0.879,-0.432,0.477,54.749,-51.514,-143.677
0.949,-0.509,0.355,51.575,-37.231,-122.253
0.901,-0.580,0.258,68.665,-53.894,-106.201
0.932,-0.642,0.499,98.511,-69.092,-103.699
1.003,-0.693,0.647,104.248,-39.917,-75.806
0.877,-0.711,0.585,92.102,-34.302,-62.805
0.923,-0.796,0.756,93.018,-58.289,-52.185
0.895,-0.787,0.782,79.346,-19.226,-22.888
0.752,-0.734,0.781,79.163,-26.001,-12.390
0.849,-0.718,0.790,67.261,-23.682,-4.944
0.835,-0.709,0.594,50.598,-17.334,17.944
0.721,-0.692,0.532,51.575,-54.443,35.645
0.737,-0.649,0.797,64.148,-62.073,30.762
0.782,-0.657,0.615,60.303,-15.503,45.105
0.709,-0.676,0.473,42.542,-27.588,67.078
0.658,-0.624,0.602,53.528,-66.956,66.223
0.731,-0.640,0.619,57.556,-67.383,60.669
0.659,-0.644,0.505,43.945,-67.566,73.914
0.583,-0.638,0.532,32.043,-104.004,74.036
0.610,-0.645,0.765,49.133,-115.173,63.110
0.636,-0.614,0.810,54.321,-80.322,67.139
0.593,-0.613,0.632,31.250,-69.458,71.777
0.626,-0.690,0.712,19.470,-95.093,68.176
0.638,-0.699,0.808,10.132,-94.055,71.045
0.548,-0.619,0.787,0.183,-72.510,79.346
0.507,-0.606,0.727,-13.550,-73.914,72.021
0.508,-0.597,0.772,-11.841,-86.853,65.186
0.404,-0.532,0.902,-0.610,-73.120,59.204
0.397,-0.444,0.926,-24.658,-67.444,40.283
0.328,-0.462,0.824,-43.823,-64.941,45.532
0.330,-0.426,0.888,-26.917,-56.396,43.579
0.287,-0.396,1.009,-23.010,-45.044,41.992
0.222,-0.498,1.000,-51.392,-41.321,30.945
0.269,-0.588,1.047,-51.636,-55.359,23.376
0.195,-0.561,1.332,-41.077,-37.781,22.034
0.130,-0.481,1.370,-68.359,-14.099,22.034
-0.006,-0.360,1.297,-89.844,32.776,13.794
0.062,-0.317,1.078,-88.135,-21.118,12.817
0.152,-0.339,1.161,-89.600,13.062,-1.099
0.168,-0.249,1.054,-98.938,34.485,2.258
0.163,-0.159,0.946,-104.004,20.020,4.150
0.197,-0.132,0.930,-96.436,16.052,0.977
0.195,-0.116,0.968,-87.219,25.513,-7.263
0.189,-0.061,0.991,-90.454,44.250,-14.526
0.215,-0.031,0.942,-93.994,34.729,-14.893
0.197,0.012,0.969,-94.971,34.729,-12.024
0.182,0.067,0.940,-91.980,39.795,-18.188
0.173,0.114,0.862,-88.562,47.241,-25.269
0.172,0.151,0.723,-88.745,42.847,-26.855
0.176,0.223,0.713,-86.853,36.560,-32.959
0.248,0.236,0.703,-87.891,31.677,-43.213
0.270,0.229,0.613,-80.566,41.199,-41.809
0.286,0.254,0.507,-70.557,47.791,-46.082
0.353,0.245,0.503,-65.674,40.955,-57.434
0.446,0.173,0.420,-66.528,43.701,-66.650
0.489,0.113,0.253,-58.472,49.805,-62.622
0.531,0.148,0.187,-29.297,56.763,-63.293
0.583,0.076,0.195,0.061,61.890,-69.763
0.732,-0.036,0.214,5.066,54.749,-69.458
0.740,0.020,0.179,2.014,45.837,-55.176
0.722,0.133,-0.009,0.671,40.649,-47.485
0.644,0.124,0.176,22.461,14.893,-53.101
0.677,0.115,0.313,40.100,21.240,-64.697
0.886,0.132,0.314,49.011,26.855,-78.552
0.870,-0.063,0.408,38.208,22.461,-69.946
0.869,-0.077,0.442,31.128,22.461,-68.542
0.959,-0.066,0.360,26.306,25.085,-82.397
1.012,-0.181,0.350,27.710,13.794,-65.247
1.201,-0.126,0.411,47.058,30.029,-58.533
1.187,-0.122,0.442,59.814,70.190,-56.396
1.166,-0.210,0.418,47.546,79.224,-56.458
1.149,-0.242,0.333,11.719,52.856,-49.683
1.171,-0.326,0.278,-10.742,17.212,-38.269
1.127,-0.280,0.334,-19.470,-4.272,-23.560
1.040,-0.212,0.404,-27.405,-11.169,-21.851
1.034,-0.238,0.342,-27.283,-0.732,-28.381
1.065,-0.235,0.274,-12.268,5.310,-26.367
1.030,-0.205,0.182,-2.686,5.371,-23.376
1.007,-0.200,0.146,-0.183,-12.390,-20.691
0.887,-0.129,0.233,11.658,-34.058,-17.212
0.786,-0.187,0.294,28.259,-30.945,-15.991
0.807,-0.409,0.136,23.193,-30.273,-27.405
0.976,-0.582,0.319,48.584,-88.135,-20.081
0.998,-0.556,0.742,52.795,-63.843,-7.874
0.918,-0.350,0.859,49.988,-31.372,2.625

0.778,-0.251,0.555,3.540,-2.014,2.258
0.780,-0.261,0.571,4.517,-3.845,0.916
0.787,-0.274,0.601,3.845,-4.089,0.000
0.779,-0.266,0.583,1.892,-1.526,0.977
0.782,-0.274,0.569,1.587,-2.502,-0.244
0.770,-0.272,0.581,4.089,-3.235,-0.244
0.789,-0.286,0.598,3.906,-4.028,-1.038
0.782,-0.275,0.587,2.441,-3.113,1.770
0.767,-0.265,0.594,3.540,-2.686,0.549
0.783,-0.280,0.605,3.113,-2.502,-0.977
0.799,-0.296,0.616,0.854,-2.380,1.221
0.800,-0.287,0.616,-1.404,-1.099,4.578
0.761,-0.255,0.585,-0.977,1.892,0.366
0.773,-0.262,0.581,-1.404,-0.671,-1.587
0.785,-0.276,0.578,-2.014,1.221,-1.770
0.786,-0.279,0.569,-1.648,0.305,-1.587
0.780,-0.271,0.553,0.549,-0.061,-1.221
0.753,-0.256,0.532,2.136,-1.709,-0.671
0.742,-0.251,0.514,4.517,-5.066,-2.258
0.742,-0.254,0.509,6.836,-8.362,-2.686
0.753,-0.260,0.547,7.324,-13.794,-5.127
0.786,-0.274,0.544,4.883,-16.052,-6.104
0.812,-0.286,0.551,2.502,-21.240,-3.723
0.815,-0.282,0.554,5.188,-17.517,-0.122
0.807,-0.256,0.539,14.893,-11.719,0.977
0.767,-0.224,0.601,22.217,-19.714,5.066
0.749,-0.199,0.733,25.269,-18.799,8.057
0.764,-0.248,0.724,22.156,-9.644,5.737
0.899,-0.340,0.645,13.916,-25.452,-2.380
0.972,-0.392,0.585,13.794,-31.433,3.540
0.951,-0.381,0.556,16.663,-36.743,15.076
0.926,-0.380,0.503,18.677,-41.138,23.499
0.882,-0.366,0.509,25.391,-49.072,28.992
0.848,-0.359,0.637,28.198,-61.584,31.738
0.787,-0.333,0.688,25.696,-62.866,47.180
0.756,-0.323,0.669,29.968,-54.993,49.622
0.703,-0.319,0.651,34.546,-53.772,47.668
0.682,-0.342,0.674,29.724,-66.833,39.063
0.729,-0.401,0.639,17.761,-74.890,40.649
0.717,-0.437,0.514,29.541,-91.064,46.265
0.645,-0.526,0.625,44.678,-97.717,42.358
0.621,-0.472,0.767,36.987,-105.896,46.448
0.519,-0.471,0.698,14.648,-136.292,57.556
0.436,-0.540,0.846,11.963,-166.687,56.091
0.331,-0.537,1.025,19.104,-157.349,62.317
0.243,-0.455,1.135,9.399,-129.211,73.364
0.080,-0.428,1.202,-11.108,-127.136,71.472
0.044,-0.384,1.350,-33.020,-106.873,66.589
0.016,-0.365,1.411,-48.035,-84.595,59.814
-0.047,-0.306,1.262,-77.637,-60.364,77.393
-0.156,-0.217,1.330,-81.177,-63.660,77.942
