aX,aY,aZ,gX,gY,gZ
1.362,-0.111,0.239,-20.386,-60.120,41.870
1.257,-0.144,0.434,-18.494,-76.782,57.983
1.150,-0.068,0.487,-27.405,-67.017,71.594
1.018,0.029,0.487,-39.917,-66.101,80.566
0.930,0.086,0.606,-37.659,-62.805,80.200
0.889,0.079,0.660,-42.114,-49.500,80.994
0.827,0.135,0.558,-57.983,-21.057,93.933
0.748,0.197,0.440,-63.110,-8.057,101.074
0.697,0.223,0.457,-54.321,1.953,100.647
0.653,0.236,0.439,-45.105,35.217,100.403
0.642,0.243,0.277,-32.104,72.388,84.717
0.674,0.266,0.177,-26.123,77.759,68.054
0.632,0.322,0.122,-30.396,58.533,53.467
0.545,0.392,0.137,-44.922,20.325,47.363
0.467,0.465,0.111,-38.635,7.263,30.212
0.403,0.515,0.102,-17.029,6.287,7.568
0.389,0.533,0.122,4.517,-2.747,-14.221
0.357,0.499,0.154,18.066,-19.348,-35.156
0.379,0.452,0.189,20.874,-38.086,-52.917
0.377,0.407,0.211,27.222,-48.401,-62.317
0.353,0.331,0.235,37.231,-50.598,-72.021
0.429,0.229,0.355,51.819,-45.532,-95.459
0.614,0.193,0.370,49.927,-12.695,-95.886
0.486,0.174,0.199,48.523,28.076,-75.867
0.606,0.077,0.300,40.344,9.705,-107.483
0.753,0.109,0.270,40.039,14.893,-120.605
0.647,0.051,0.182,44.739,37.292,-106.018
0.690,-0.129,0.332,49.194,23.499,-137.512
0.961,-0.074,0.247,57.434,78.064,-150.085
0.931,-0.182,0.179,55.054,88.440,-135.742
0.960,-0.450,0.294,50.598,79.102,-155.334
1.019,-0.495,0.018,50.110,135.071,-146.973
1.029,-0.602,-0.179,50.659,124.512,-145.386
1.128,-0.753,-0.192,56.702,100.952,-152.832
1.236,-0.822,-0.204,54.138,97.839,-130.920
1.325,-0.929,-0.060,30.212,71.411,-114.075
1.323,-0.945,-0.119,18.433,56.274,-74.036
1.285,-0.910,-0.140,12.817,35.400,-48.157
1.341,-0.870,-0.012,17.212,25.330,-25.940
1.212,-0.733,-0.047,9.338,25.513,-1.526
1.091,-0.633,-0.151,-10.559,-8.057,-1.526
1.197,-0.762,-0.123,-6.836,-44.678,5.432
1.294,-0.845,-0.095,-5.920,-48.279,31.494
1.295,-0.854,-0.091,-18.250,-68.787,53.284
1.358,-0.818,-0.083,-27.405,-90.210,66.895
1.394,-0.855,-0.052,-32.043,-98.877,95.032
1.237,-0.815,0.038,-37.109,-105.041,112.366
1.092,-0.705,0.102,-49.011,-108.093,121.582
0.983,-0.611,0.131,-55.359,-99.182,130.371
0.863,-0.521,0.161,-61.096,-80.200,134.888
0.788,-0.402,0.140,-59.265,-66.528,138.794
0.704,-0.317,0.136,-45.349,-72.144,137.390
0.623,-0.247,0.078,-43.518,-71.716,135.193
0.649,-0.213,0.158,-48.950,-55.359,128.601
0.641,-0.094,0.222,-52.063,-6.958,138.367
0.588,0.042,0.185,-46.326,6.714,129.272
0.573,0.125,0.222,-45.471,-2.197,110.901
0.585,0.186,0.252,-42.419,13.000,107.178
0.486,0.340,0.292,-37.720,16.541,97.046
0.483,0.441,0.303,-42.053,-5.066,69.092
0.461,0.488,0.329,-32.288,-15.381,43.823
0.449,0.500,0.349,-17.334,-5.737,24.475
0.418,0.513,0.268,-1.099,9.155,4.028
0.445,0.477,0.281,7.874,-5.859,-24.048
0.492,0.407,0.342,12.268,-11.780,-42.725
0.578,0.350,0.344,15.137,-1.404,-50.110
0.553,0.298,0.356,18.799,-2.686,-54.504
0.564,0.237,0.314,23.865,-5.310,-69.031
0.604,0.217,0.264,30.457,0.793,-89.355
0.727,0.096,0.345,37.476,18.677,-96.619
0.730,0.028,0.396,40.771,63.232,-79.468
0.771,0.069,0.237,28.076,68.298,-87.646
0.793,-0.034,0.235,23.926,44.067,-99.426
0.799,-0.133,0.305,31.006,49.194,-101.440
0.977,-0.155,0.311,26.245,91.858,-96.924
0.963,-0.141,0.092,18.250,116.882,-74.341
0.984,-0.220,-0.011,10.193,104.492,-85.205
1.156,-0.315,-0.082,1.709,95.032,-90.332
1.351,-0.369,-0.230,20.142,99.609,-61.646
1.291,-0.301,-0.282,25.879,91.492,-48.279
1.348,-0.367,-0.179,15.320,49.866,-53.711
1.383,-0.428,-0.137,7.690,30.518,-39.856
1.350,-0.427,-0.084,12.512,12.573,-25.269
1.288,-0.434,-0.079,11.597,2.319,-15.259
1.240,-0.427,-0.089,6.958,-8.240,-4.272
1.212,-0.436,-0.079,6.714,-16.235,9.277
1.097,-0.400,-0.091,5.981,-14.526,28.076
1.010,-0.367,-0.070,2.075,-20.264,34.912
0.973,-0.331,-0.032,-2.502,-23.560,37.659
0.912,-0.264,-0.001,-10.315,-25.879,47.302
0.885,-0.209,-0.004,-15.503,-18.677,40.894
0.891,-0.182,0.015,-12.695,-9.644,32.288
0.930,-0.151,0.042,-14.160,-1.282,31.006
0.935,-0.113,-0.011,-12.451,7.935,32.227
0.952,-0.109,-0.020,-12.756,16.602,22.827
0.999,-0.135,-0.001,-11.292,-3.540,18.677
1.004,-0.145,-0.023,-13.062,-1.465,29.907
0.962,-0.127,-0.077,-14.160,5.737,23.804
0.952,-0.110,-0.097,-4.578,-4.211,13.550
0.957,-0.111,-0.049,2.991,-2.686,10.437
0.939,-0.102,-0.026,3.174,-4.456,8.789
0.917,-0.085,-0.030,0.244,-3.113,3.479
0.914,-0.081,-0.027,-0.061,-9.338,-0.305
0.926,-0.070,0.020,1.282,-12.634,-1.587
0.926,-0.064,0.043,-2.502,-14.221,-2.136
0.955,-0.075,0.035,-5.127,-11.353,-6.470
0.985,-0.085,0.002,-0.610,-3.296,-7.141
0.993,-0.092,-0.024,4.517,0.977,-9.216
1.014,-0.120,-0.016,5.737,-0.305,-9.583
1.033,-0.131,-0.007,5.554,-4.700,-8.423
1.016,-0.132,0.007,5.310,-12.817,-5.859
1.003,-0.125,0.015,5.371,-7.812,-5.554
1.003,-0.139,0.016,7.568,-5.432,-7.263
0.963,-0.127,0.027,8.728,-4.028,-7.751
0.986,-0.140,0.054,7.812,-7.751,-10.315
0.976,-0.156,0.039,5.310,-8.240,-8.545
1.004,-0.175,0.040,1.099,-4.883,-6.226
0.989,-0.161,0.034,-0.305,-1.709,-2.869
0.987,-0.147,0.031,0.793,-1.282,-2.930

1.036,-0.244,0.036,2.502,-1.709,-3.052
1.087,-0.245,0.047,6.287,-1.404,0.183
1.162,-0.236,0.028,3.784,-4.517,2.319
1.244,-0.274,0.075,2.014,-18.555,6.226
1.263,-0.279,0.092,6.592,-26.245,15.503
1.233,-0.249,0.090,-1.709,-34.363,24.780
1.292,-0.235,0.015,-24.231,-56.396,25.696
1.402,-0.338,0.001,-29.114,-91.187,37.659
1.333,-0.325,0.158,-19.714,-100.586,58.533
1.227,-0.259,0.362,-31.677,-104.187,64.697
1.178,-0.245,0.568,-52.551,-99.915,76.843
1.096,-0.211,0.544,-57.190,-60.669,104.370
0.935,-0.102,0.400,-54.382,-40.466,115.906
0.828,-0.030,0.341,-43.945,-23.560,116.028
0.763,0.023,0.315,-35.889,-4.822,111.328
0.686,0.109,0.264,-29.602,7.812,113.220
0.607,0.188,0.243,-23.437,14.648,107.422
0.549,0.242,0.198,-17.151,19.653,94.543
0.548,0.277,0.124,-43.396,0.000,80.078
0.428,0.334,0.137,-76.416,-55.054,76.538
0.268,0.450,0.245,-58.777,-38.635,48.340
0.196,0.493,0.253,-20.630,-18.188,19.897
0.143,0.455,0.328,16.724,-14.343,-6.714
0.155,0.431,0.331,30.762,-17.517,-33.264
0.219,0.414,0.376,32.227,-29.968,-59.875
0.336,0.304,0.385,32.654,-39.978,-90.698
0.426,0.206,0.335,42.969,-27.222,-96.008
0.409,0.199,0.367,45.044,-2.625,-90.515
0.523,0.201,0.264,43.762,12.756,-111.267
0.510,0.041,0.322,55.664,22.217,-123.230
0.596,-0.075,0.370,71.472,55.054,-141.418
0.816,-0.100,0.296,76.477,108.459,-143.127
0.818,-0.245,0.269,55.786,122.864,-150.330
0.982,-0.449,0.300,22.095,125.549,-157.837
1.143,-0.456,-0.030,15.442,144.775,-142.761
1.062,-0.412,-0.315,32.166,89.478,-153.442
1.243,-0.644,0.074,54.321,11.902,-175.415
1.500,-0.780,0.094,77.820,49.988,-152.588
1.509,-0.889,-0.039,68.176,37.964,-115.784
1.546,-1.046,0.081,48.645,2.686,-96.558
1.513,-1.021,0.126,36.011,-8.728,-57.861
1.422,-0.966,0.163,6.165,-20.325,-12.329
1.411,-0.984,0.182,-11.230,-45.166,19.104
1.296,-0.927,0.169,-16.846,-55.908,57.129
1.273,-0.903,0.173,-27.222,-58.228,70.374
1.255,-0.899,0.251,-31.372,-65.979,97.168
1.248,-0.887,0.270,-40.100,-57.617,118.835
1.128,-0.778,0.167,-55.542,-50.415,142.578
0.991,-0.648,0.111,-62.988,-65.979,160.095
0.902,-0.513,0.097,-60.364,-77.576,162.354
0.767,-0.365,0.119,-56.091,-87.280,163.574
0.714,-0.307,0.146,-64.392,-87.341,159.668
0.687,-0.288,0.204,-67.749,-69.397,163.879
0.608,-0.149,0.078,-81.055,-27.039,168.213
0.504,0.034,0.176,-80.322,-42.542,151.062
0.331,0.215,0.294,-60.303,-43.457,135.498
0.216,0.365,0.346,-39.917,-13.611,109.680
0.139,0.485,0.328,-25.146,6.104,80.322
0.112,0.536,0.361,-16.907,3.845,43.518
0.199,0.502,0.376,-7.690,-3.113,12.695
0.295,0.442,0.344,12.146,6.531,-5.493
0.346,0.448,0.268,18.921,4.944,-26.062
0.402,0.436,0.324,19.653,-21.545,-53.040
0.478,0.355,0.468,27.100,-14.160,-68.909
0.502,0.337,0.545,23.682,20.691,-73.608
0.514,0.292,0.504,17.700,36.865,-84.412
0.521,0.196,0.505,18.127,41.443,-104.492
0.680,0.141,0.473,20.203,53.833,-120.850
0.716,0.033,0.415,17.212,88.135,-107.788
0.743,-0.034,0.267,17.517,102.905,-117.737
0.922,-0.117,0.198,23.560,107.178,-130.920
1.039,-0.251,0.157,34.119,113.159,-119.141
1.163,-0.343,0.128,26.672,123.779,-109.314
1.272,-0.332,-0.046,1.038,112.915,-108.032
1.350,-0.455,-0.114,-21.790,59.509,-96.375
1.389,-0.543,-0.183,-0.183,35.461,-77.454
1.404,-0.502,-0.071,22.888,25.085,-60.181
1.392,-0.489,0.064,32.043,29.053,-36.926
1.240,-0.485,0.013,20.935,15.381,-21.240
1.230,-0.413,-0.053,-4.822,24.536,-10.864
1.074,-0.402,-0.013,7.751,-22.888,6.653
0.981,-0.363,0.003,10.315,-7.385,9.827
0.913,-0.348,-0.003,7.202,-11.108,13.123
0.881,-0.323,-0.010,7.507,-17.456,12.329
0.879,-0.334,0.042,12.085,-14.648,10.498
0.890,-0.323,0.063,10.254,-6.042,8.301
0.891,-0.318,0.077,5.249,-7.507,5.249
0.913,-0.317,0.067,4.700,-4.211,2.136
0.938,-0.323,0.066,4.333,-2.197,1.038
0.961,-0.331,0.066,2.380,0.000,0.183
0.983,-0.332,0.076,2.380,-5.615,1.892
0.961,-0.305,0.059,1.587,-4.089,5.005
0.943,-0.296,0.059,0.061,-3.845,1.221
0.954,-0.317,0.046,-0.122,-2.319,0.427
0.948,-0.318,0.044,1.648,-2.197,2.319
0.941,-0.307,0.031,2.441,-1.770,2.991
0.927,-0.310,0.039,2.686,-3.235,1.282
0.929,-0.308,0.059,3.601,-2.625,-0.793
0.928,-0.303,0.065,2.441,0.854,-1.282
0.927,-0.302,0.057,1.587,-0.366,-0.366
0.923,-0.300,0.044,1.709,-2.319,-2.319
0.937,-0.316,0.045,2.441,0.549,-3.479
0.943,-0.321,0.030,1.709,1.343,-4.517
0.955,-0.322,0.033,2.808,-0.183,-3.113
0.952,-0.325,0.041,3.174,-1.282,-2.625
0.955,-0.333,0.065,3.418,-0.854,-3.113
0.956,-0.335,0.056,2.136,-0.610,-1.526
0.948,-0.334,0.050,-2.747,0.122,-1.709
0.942,-0.326,0.049,-3.723,-3.723,-1.770
0.943,-0.334,0.039,0.366,-4.517,-1.831
0.950,-0.348,0.053,2.930,-1.465,-0.977
0.941,-0.335,0.064,1.770,-0.916,-0.549
0.928,-0.321,0.062,1.709,-3.052,0.244
0.928,-0.325,0.059,2.563,-1.587,0.061
0.938,-0.333,0.067,1.465,-1.038,-1.648
0.940,-0.337,0.071,1.526,-1.953,-0.854
0.946,-0.343,0.050,0.488,-0.488,-0.977
0.949,-0.334,0.057,0.610,-1.038,0.244
0.943,-0.340,0.049,1.099,-0.854,0.671
0.949,-0.331,0.058,0.793,-0.183,1.221
0.932,-0.325,0.051,1.099,-1.831,1.099
0.931,-0.324,0.055,0.793,-1.587,-0.183
0.929,-0.315,0.067,1.221,-1.587,0.183
0.922,-0.320,0.064,0.183,0.061,-1.648
0.936,-0.331,0.055,0.122,1.587,-1.099

0.895,-0.349,0.097,2.502,1.831,-12.207
0.916,-0.370,0.108,3.296,1.648,-12.573
0.920,-0.392,0.090,1.953,0.977,-10.376
0.916,-0.399,0.081,1.282,3.418,-10.986
0.909,-0.393,0.098,2.563,6.531,-11.597
0.835,-0.353,0.115,1.587,11.475,-10.559
0.811,-0.344,0.091,1.404,14.832,-18.250
0.876,-0.428,0.074,5.371,12.939,-23.132
0.926,-0.469,0.055,10.071,17.212,-20.996
0.975,-0.490,0.028,12.390,21.851,-17.212
1.040,-0.476,-0.020,8.972,22.095,-16.602
1.185,-0.551,-0.003,3.235,8.972,-15.381
1.313,-0.609,0.076,10.376,3.540,2.991
1.326,-0.574,0.079,17.883,6.104,23.254
1.387,-0.580,0.011,-3.113,-10.803,29.480
1.356,-0.582,-0.027,-21.912,-45.105,47.546
1.306,-0.587,0.024,-14.160,-66.345,62.683
1.224,-0.501,0.093,-20.630,-67.871,72.449
1.125,-0.431,0.115,-30.029,-77.026,77.942
1.035,-0.380,0.232,-38.818,-82.336,78.735
0.954,-0.276,0.259,-42.114,-78.186,79.590
0.862,-0.248,0.244,-36.560,-71.228,75.562
0.867,-0.253,0.263,-35.156,-50.232,69.885
0.900,-0.241,0.275,-38.696,-25.452,75.500
0.814,-0.137,0.251,-40.649,-17.212,75.562
0.766,-0.037,0.259,-48.950,-24.353,65.918
0.730,-0.011,0.287,-43.274,-7.629,62.500
0.720,0.009,0.285,-37.476,12.695,61.646
0.675,0.064,0.237,-39.124,32.349,54.932
0.665,0.114,0.201,-38.147,31.189,45.410
0.654,0.125,0.205,-26.978,18.066,35.034
0.651,0.146,0.187,-14.893,14.709,25.818
0.607,0.184,0.160,-9.583,12.024,21.118
0.610,0.202,0.179,-5.981,0.793,7.385
0.624,0.195,0.231,1.648,-11.475,-4.761
0.659,0.166,0.296,7.202,-16.479,-11.353
0.660,0.178,0.282,7.202,-11.414,-13.550
0.636,0.160,0.269,8.911,-14.038,-18.311
0.703,0.161,0.286,15.869,-17.395,-31.433
0.722,0.123,0.291,18.127,-16.418,-35.522
0.732,0.068,0.325,22.278,-10.803,-42.725
0.788,0.070,0.318,24.231,1.038,-51.880
0.766,0.018,0.255,19.958,-2.625,-48.767
0.758,-0.049,0.304,25.208,-11.230,-54.382
0.802,0.028,0.253,27.222,1.892,-59.875
0.753,0.015,0.209,28.381,5.737,-59.753
0.689,-0.164,0.292,33.875,-2.686,-69.702
0.833,-0.147,0.293,35.767,18.982,-72.998
0.852,-0.174,0.269,29.785,18.311,-73.364
0.909,-0.376,0.393,33.508,16.785,-76.660
0.978,-0.307,0.326,36.621,48.401,-65.002
0.904,-0.275,0.180,27.222,36.499,-71.533
1.010,-0.507,0.278,36.804,40.894,-75.378
0.998,-0.448,0.131,43.518,88.867,-60.852
0.877,-0.356,-0.136,29.663,58.899,-67.139
0.969,-0.588,0.063,29.419,22.156,-89.294
1.076,-0.661,0.149,38.025,44.250,-82.153
1.042,-0.636,0.019,26.062,59.082,-62.317
1.046,-0.709,0.043,21.362,46.204,-60.120
0.988,-0.708,-0.011,27.100,41.199,-47.180
0.992,-0.668,-0.031,20.081,32.959,-42.603
0.997,-0.677,0.045,20.691,23.437,-36.133
0.996,-0.667,0.039,20.203,22.705,-27.283
1.002,-0.689,0.049,13.123,16.418,-22.766
1.018,-0.721,0.048,6.775,5.249,-17.578
0.957,-0.699,0.012,1.953,0.427,-7.690
0.931,-0.713,-0.008,-4.211,-4.639,-7.385
0.929,-0.749,-0.022,-4.456,-5.798,-0.793
0.927,-0.734,0.005,0.244,-11.963,14.282
0.914,-0.720,0.007,-1.526,-22.278,20.996
0.969,-0.762,0.055,-9.033,-23.071,26.855
0.971,-0.738,0.051,-11.047,-27.222,39.795
0.970,-0.726,0.029,-12.634,-22.583,50.232
0.955,-0.687,0.017,-11.963,-20.081,59.387
0.931,-0.651,0.022,-16.113,-25.757,63.232
0.958,-0.588,0.047,-20.569,-38.574,76.538
0.908,-0.518,0.036,-25.085,-37.964,80.261
0.905,-0.473,0.046,-22.278,-40.649,77.515
0.939,-0.458,0.071,-18.616,-47.913,82.092
0.936,-0.411,0.064,-19.958,-46.448,85.876
0.892,-0.323,0.152,-16.235,-41.809,83.435
0.886,-0.285,0.154,-20.264,-35.828,75.195
0.919,-0.267,0.201,-17.761,-35.950,71.533
0.924,-0.221,0.225,-20.325,-35.645,72.327
0.878,-0.156,0.231,-24.109,-44.250,71.228
0.824,-0.110,0.256,-19.592,-57.251,62.256
0.787,-0.070,0.273,-18.738,-52.673,57.861
0.731,-0.002,0.308,-19.653,-39.429,50.171
0.724,0.018,0.332,-18.188,-28.687,44.067
0.713,0.066,0.317,-15.991,-11.475,30.518
0.739,0.064,0.312,-9.888,-3.723,26.245
0.734,0.081,0.294,-3.052,-0.366,20.874
0.768,0.076,0.331,-0.549,-3.540,6.470
0.825,0.058,0.367,2.686,-1.892,0.854
0.840,0.057,0.372,0.916,2.930,0.122
0.874,0.049,0.366,2.258,6.531,-4.639
0.897,0.059,0.386,4.089,6.165,-8.057
0.918,0.039,0.388,1.099,4.211,-9.094
0.955,0.015,0.368,-0.854,4.639,-10.254
0.977,-0.002,0.360,2.441,3.052,-9.705
0.977,-0.017,0.381,4.944,0.671,-8.972
0.959,-0.011,0.375,2.502,4.272,-7.568
0.945,0.000,0.351,0.427,2.930,-7.507
0.962,-0.018,0.361,-1.221,-2.502,-7.080
0.967,-0.025,0.346,1.465,-3.113,-5.615
0.968,-0.024,0.368,3.479,1.282,-2.930
0.954,-0.019,0.365,1.343,1.709,-1.160
0.935,-0.010,0.343,1.709,-0.732,-0.854
0.934,-0.006,0.328,4.028,-1.160,-2.869
0.943,-0.022,0.343,7.568,-3.906,-3.723
0.942,-0.027,0.365,5.371,-2.869,-1.343
0.922,-0.015,0.352,4.517,-4.761,-1.526
0.906,-0.019,0.368,6.836,-6.409,-2.441
0.930,-0.043,0.386,7.690,-3.235,-5.188
0.947,-0.049,0.380,3.052,-0.977,-4.272
0.939,-0.040,0.375,2.319,-0.061,-1.892
0.934,-0.042,0.377,4.333,-0.977,-2.258
0.935,-0.052,0.392,3.357,-0.549,-2.075
0.921,-0.038,0.386,1.282,-0.549,-1.160
0.916,-0.035,0.376,0.427,-0.549,-0.488
0.919,-0.041,0.375,0.732,0.916,-1.221
0.922,-0.040,0.364,0.244,0.427,-1.526
0.920,-0.042,0.369,0.977,-0.488,-1.587
0.922,-0.040,0.366,1.404,2.136,-0.854
0.921,-0.035,0.360,-0.061,2.319,-1.526

1.029,-0.104,0.396,18.005,-12.024,3.296
1.042,-0.119,0.492,17.151,-16.846,2.808
1.117,-0.139,0.543,5.615,-22.705,5.005
1.150,-0.122,0.523,-5.554,-32.471,12.695
1.149,-0.139,0.559,-11.047,-46.631,16.357
1.143,-0.137,0.643,-18.982,-52.490,24.170
1.057,-0.057,0.660,-30.457,-44.312,33.264
0.983,-0.016,0.663,-34.363,-46.631,32.166
0.955,-0.050,0.670,-41.321,-44.434,30.212
0.970,-0.086,0.643,-46.997,-30.090,40.100
0.902,-0.027,0.603,-54.626,-9.766,46.387
0.841,0.022,0.576,-62.927,4.517,45.532
0.820,0.061,0.540,-64.758,15.137,46.692
0.799,0.076,0.473,-65.796,16.602,49.683
0.741,0.102,0.424,-63.782,26.062,52.673
0.674,0.160,0.408,-54.138,40.161,45.532
0.636,0.219,0.361,-50.293,47.302,31.921
0.605,0.213,0.310,-40.405,40.344,30.273
0.588,0.236,0.269,-21.973,41.138,24.109
0.583,0.265,0.257,-13.489,34.607,12.939
0.594,0.311,0.338,-7.385,17.212,3.479
0.607,0.334,0.310,-9.460,8.179,0.305
0.639,0.320,0.304,-2.319,0.244,-6.104
0.677,0.297,0.346,5.615,-6.592,-8.972
0.690,0.270,0.352,4.272,-16.418,-11.780
0.700,0.250,0.338,6.348,-18.005,-11.353
0.714,0.233,0.369,12.085,-20.264,-16.113
0.724,0.240,0.372,13.428,-22.217,-20.447
0.701,0.242,0.351,16.663,-31.372,-23.010
0.677,0.237,0.390,18.250,-40.344,-25.818
0.657,0.244,0.334,26.794,-39.185,-28.931
0.625,0.231,0.348,34.973,-52.368,-41.809
0.692,0.153,0.459,38.147,-65.247,-60.913
0.761,0.068,0.569,46.265,-53.223,-56.458
0.710,0.044,0.565,50.110,-22.034,-40.161
0.650,0.093,0.498,48.523,-12.146,-43.701
0.674,0.058,0.503,48.096,-26.672,-62.622
0.654,-0.033,0.529,47.974,-36.743,-70.557
0.699,-0.095,0.538,55.298,-29.602,-73.303
0.725,-0.120,0.553,60.364,-23.621,-76.782
0.674,-0.209,0.552,66.528,-17.700,-74.280
0.735,-0.226,0.515,75.073,-1.221,-77.515
0.703,-0.273,0.491,73.181,-10.010,-82.153
0.628,-0.396,0.512,70.129,-33.142,-89.172
0.711,-0.466,0.513,79.773,-31.250,-100.525
0.725,-0.571,0.556,89.233,-34.729,-101.379
0.645,-0.661,0.555,98.450,-28.503,-91.736
0.607,-0.747,0.609,99.304,-27.100,-92.651
0.685,-0.902,0.758,93.506,-39.673,-89.722
0.681,-0.849,0.666,84.290,-17.822,-61.157
0.501,-0.881,0.586,60.364,-17.273,-46.631
0.610,-0.972,0.692,48.828,-46.631,-64.392
0.613,-0.992,0.725,43.823,-36.926,-39.612
0.472,-0.965,0.753,40.100,-21.057,-22.400
0.495,-0.919,0.753,32.837,-14.038,-22.827
0.449,-0.840,0.670,22.095,-6.104,-10.132
0.372,-0.840,0.640,12.817,-10.437,-8.240
0.398,-0.856,0.667,8.850,-18.738,-18.616
0.415,-0.876,0.659,4.272,-19.043,-14.771
0.441,-0.917,0.664,-3.296,-16.174,-6.897
0.413,-0.942,0.673,-11.963,-11.536,0.610
0.403,-0.933,0.693,-19.531,-13.000,-0.061
0.428,-0.938,0.740,-27.527,-15.564,5.920
0.444,-0.948,0.770,-38.940,-8.118,16.113
0.410,-0.925,0.762,-50.598,0.000,23.132
0.399,-0.881,0.728,-58.716,-1.709,22.278
0.383,-0.849,0.712,-64.514,-3.418,25.330
0.399,-0.875,0.774,-67.749,-0.061,28.748
0.435,-0.846,0.767,-76.904,10.559,37.781
0.405,-0.754,0.690,-85.449,16.235,43.457
0.391,-0.674,0.662,-83.557,16.541,42.053
0.432,-0.641,0.738,-78.003,20.630,42.297
0.474,-0.598,0.723,-79.346,37.964,50.964
0.457,-0.525,0.640,-85.693,49.194,62.195
0.458,-0.447,0.594,-86.731,48.096,63.965
0.492,-0.387,0.629,-81.238,50.720,63.171
0.525,-0.355,0.599,-76.843,57.007,66.711
0.554,-0.319,0.582,-80.994,59.998,71.716
0.575,-0.249,0.535,-81.482,60.669,72.815
0.554,-0.136,0.475,-75.195,59.814,69.641
0.549,-0.045,0.467,-68.848,41.138,59.692
0.549,0.037,0.476,-57.373,29.053,43.823
0.541,0.086,0.456,-46.387,15.808,23.376
0.599,0.094,0.459,-22.095,8.118,5.066
0.614,0.076,0.438,3.357,8.423,-2.869
0.632,0.028,0.425,15.259,2.930,-10.803
0.619,0.017,0.416,25.085,-4.272,-18.799
0.617,-0.037,0.515,38.330,-16.602,-28.625
0.684,-0.112,0.635,46.021,-19.531,-38.147
0.711,-0.131,0.653,46.509,-6.775,-33.325
0.678,-0.142,0.639,40.039,-7.751,-32.715
0.714,-0.205,0.667,41.260,-18.494,-37.537
0.773,-0.250,0.750,44.922,-12.756,-31.738
0.776,-0.293,0.824,38.330,-1.343,-22.217
0.773,-0.290,0.775,24.475,5.920,-18.433
0.736,-0.294,0.722,22.705,0.549,-18.188
0.750,-0.323,0.742,25.208,1.892,-17.761
0.759,-0.327,0.732,19.897,5.127,-11.902
0.733,-0.333,0.739,12.451,5.554,-8.484
0.742,-0.353,0.770,9.460,9.155,-5.371
0.752,-0.356,0.742,2.319,11.414,-1.770
0.751,-0.347,0.715,-1.648,14.954,0.183
0.769,-0.334,0.696,-4.578,13.367,2.380
0.769,-0.311,0.656,-8.423,15.442,9.399
0.737,-0.301,0.604,-11.902,3.845,7.202
0.772,-0.315,0.615,-4.456,6.836,1.892
0.749,-0.311,0.646,-1.526,4.272,5.737
0.771,-0.334,0.687,-7.996,3.418,5.127
0.748,-0.310,0.661,-12.512,14.099,12.207
0.695,-0.261,0.600,-16.296,18.433,12.939
0.696,-0.236,0.593,-10.315,14.099,5.371
0.729,-0.237,0.603,-6.165,6.714,2.930
0.719,-0.222,0.583,-4.944,11.658,6.897
0.718,-0.221,0.551,-5.310,7.446,4.578
0.737,-0.233,0.549,-0.427,1.160,0.610
0.755,-0.254,0.596,3.052,-2.563,-0.793
0.755,-0.262,0.620,3.052,-0.488,-0.183
0.759,-0.267,0.605,1.709,-0.732,1.221
0.755,-0.264,0.618,1.953,2.319,2.441
0.740,-0.242,0.627,1.831,3.906,0.610
0.738,-0.237,0.652,0.549,5.066,-2.380
0.758,-0.246,0.634,-2.319,5.920,-1.953
0.754,-0.244,0.605,-1.587,3.601,-1.526
0.763,-0.248,0.596,-2.014,1.831,-3.479
0.765,-0.267,0.569,-2.197,-2.014,-3.906

0.750,-0.282,0.602,0.793,-0.916,-0.610
0.744,-0.264,0.600,0.305,-0.488,-2.014
0.732,-0.262,0.598,2.625,-1.038,-2.380
0.748,-0.270,0.623,3.174,-0.244,-4.028
0.758,-0.285,0.611,0.732,0.366,-1.160
0.739,-0.286,0.600,2.136,0.305,-0.244
0.734,-0.269,0.609,2.686,1.038,-1.343
0.735,-0.260,0.605,2.319,0.916,-1.892
0.746,-0.267,0.608,3.296,1.831,-2.563
0.754,-0.271,0.619,3.967,1.526,-3.052
0.769,-0.287,0.615,3.479,2.197,-2.136
0.774,-0.317,0.604,2.441,1.099,-0.671
0.767,-0.325,0.615,2.869,1.892,0.977
0.743,-0.299,0.588,1.648,2.441,2.991
0.737,-0.286,0.579,3.235,1.099,1.587
0.735,-0.286,0.589,4.456,1.099,0.427
0.729,-0.275,0.590,3.418,0.366,-1.404
0.739,-0.287,0.613,4.944,-0.244,-3.357
0.759,-0.324,0.635,3.784,2.197,-5.676
0.753,-0.325,0.646,2.808,-4.517,2.991
0.734,-0.290,0.604,-2.808,3.296,-1.465
0.742,-0.287,0.567,-1.465,1.038,-3.052
0.757,-0.302,0.577,0.916,-0.488,-4.089
0.773,-0.302,0.578,1.038,7.812,-5.310
0.818,-0.330,0.636,2.747,1.648,-2.502
0.839,-0.338,0.672,0.610,4.395,0.366
0.897,-0.342,0.724,-5.310,0.183,2.380
0.958,-0.380,0.808,-9.705,-5.310,6.226
1.012,-0.401,0.869,-21.057,-11.902,13.245
0.987,-0.373,0.841,-36.133,-10.193,17.578
0.970,-0.316,0.830,-38.147,-12.817,20.508
0.951,-0.276,0.843,-40.588,-13.062,28.259
0.936,-0.292,0.787,-46.082,-11.414,31.311
0.921,-0.282,0.747,-53.833,-9.705,33.264
0.883,-0.222,0.704,-54.993,-16.235,36.255
