aX,aY,aZ,gX,gY,gZ
0.704,-0.113,0.615,-2.686,6.104,-10.498
0.750,-0.158,0.621,-0.671,-5.310,-13.489
0.771,-0.186,0.657,-0.732,-10.132,-5.859
0.748,-0.187,0.669,5.310,-8.057,-1.038
0.705,-0.182,0.714,9.216,-9.644,1.831
0.683,-0.197,0.744,4.761,-11.047,0.977
0.672,-0.215,0.740,2.380,-6.653,-0.977
0.684,-0.223,0.739,0.427,-6.348,1.465
0.677,-0.215,0.716,-0.122,-2.869,3.357
0.660,-0.189,0.700,-0.427,-0.977,2.808
0.650,-0.176,0.691,0.122,-1.099,2.075
0.652,-0.173,0.688,-0.610,-2.136,0.854
0.653,-0.172,0.672,-0.183,0.977,0.488
0.687,-0.209,0.686,0.244,-2.686,-2.808
0.686,-0.204,0.708,-1.404,-4.578,-0.610
0.650,-0.172,0.684,1.648,1.160,2.808
0.652,-0.177,0.707,-1.099,-5.493,-1.160
0.654,-0.185,0.715,-1.221,-3.418,-2.380
0.671,-0.188,0.715,-4.395,-5.676,-4.150
0.671,-0.192,0.721,-2.380,-3.235,-2.197
0.665,-0.189,0.726,-0.122,0.854,-0.183
0.669,-0.179,0.712,-1.099,-0.122,-0.244
0.678,-0.193,0.718,-1.465,-0.977,-1.343
0.676,-0.188,0.717,-2.686,-1.526,1.404
0.659,-0.167,0.709,-0.977,1.404,1.709
0.646,-0.157,0.695,-1.953,0.305,1.282
0.654,-0.165,0.696,-0.244,-0.977,-1.160
0.664,-0.176,0.710,0.427,-1.709,-1.587
0.666,-0.180,0.715,-0.732,-1.160,0.122
0.667,-0.189,0.717,-1.221,-1.160,0.183
0.660,-0.176,0.710,-1.282,0.916,0.427
0.652,-0.162,0.684,-0.183,-0.061,0.916
0.657,-0.177,0.687,1.221,-3.296,-1.648
0.658,-0.181,0.708,0.610,-4.028,-2.319
0.679,-0.196,0.719,-0.916,-5.859,-1.709
0.664,-0.186,0.723,1.221,-1.465,1.160
0.642,-0.172,0.726,1.892,-0.977,0.305
0.641,-0.175,0.721,0.305,-1.587,-0.305
0.656,-0.191,0.726,-0.793,-2.136,-1.465
0.656,-0.188,0.723,-1.648,-2.441,-1.099
0.655,-0.184,0.710,-0.366,-0.427,0.549
0.642,-0.174,0.704,-1.465,-9.583,-0.549
0.639,-0.177,0.719,-1.587,-5.310,-0.427
0.645,-0.185,0.717,1.526,0.610,-1.465
0.648,-0.193,0.735,-0.732,-1.709,-0.916
0.648,-0.190,0.733,-2.075,-0.916,-0.183
0.647,-0.183,0.723,-0.793,1.587,-0.732
0.637,-0.177,0.713,-1.282,0.916,-0.061
0.645,-0.179,0.718,-0.916,0.610,-1.282
0.649,-0.178,0.716,0.000,1.465,-1.221
0.651,-0.177,0.718,-0.366,0.183,-0.793
0.648,-0.173,0.718,0.732,0.732,-0.854
0.643,-0.168,0.716,0.732,-0.671,-1.099
0.659,-0.196,0.752,1.465,-3.174,-3.235
0.673,-0.220,0.764,-2.197,-5.310,-3.052
0.659,-0.199,0.758,-2.380,-0.793,1.038
0.630,-0.160,0.710,-3.113,4.578,2.869
0.622,-0.151,0.685,-2.380,3.052,0.977
0.640,-0.170,0.689,-1.160,0.122,-1.892
0.661,-0.201,0.709,0.427,-1.343,-2.319
0.651,-0.194,0.712,0.671,-6.836,-0.488

0.648,-0.116,0.692,1.404,5.615,2.686
0.651,-0.121,0.692,0.732,-0.183,-0.061
0.663,-0.136,0.707,2.136,-0.244,-1.343
0.655,-0.133,0.723,2.319,0.610,0.977
0.647,-0.133,0.710,1.099,1.221,0.488
0.619,-0.172,0.703,2.747,0.305,-1.099
0.610,-0.202,0.739,4.517,-1.038,-4.761
0.638,-0.208,0.753,5.066,1.770,-7.324
0.651,-0.180,0.742,5.005,6.592,-5.615
0.675,-0.139,0.753,4.883,9.338,-1.526
0.728,-0.084,0.775,4.028,11.841,-1.831
0.766,-0.097,0.720,-4.578,10.010,-2.991
0.724,-0.134,0.633,-8.118,8.728,3.906
0.617,-0.130,0.585,-1.648,7.202,9.155
0.552,-0.096,0.643,9.766,-0.183,-1.404
0.626,-0.117,0.730,13.062,-7.446,-17.029
0.745,-0.174,0.822,12.268,-16.418,-28.931
0.806,-0.198,0.798,2.686,-15.747,-24.536
0.804,-0.157,0.744,3.906,-10.132,-12.512
0.824,-0.057,0.693,9.460,-6.714,-2.258
0.910,0.089,0.739,15.991,-22.156,3.479
1.055,0.197,0.923,4.395,-70.129,2.808
1.168,0.245,1.085,-15.747,-93.811,7.202
1.037,0.349,0.891,-44.434,-94.482,37.842
0.953,0.358,0.738,-36.987,-108.948,18.799
0.831,0.209,0.742,-28.442,-157.471,-20.447
0.867,0.049,1.126,-39.307,-146.851,55.542
0.265,0.446,1.146,-63.721,-36.011,87.524
-0.016,0.682,0.815,-72.937,-48.096,42.480
-0.205,0.642,0.763,-38.940,-69.885,-21.118
-0.392,0.093,0.574,12.451,-52.673,-84.290
-0.441,-0.727,0.416,50.842,-43.762,-121.277
-0.424,-1.332,0.337,94.666,-62.561,-145.996
0.002,-1.688,0.698,173.462,-38.269,-159.424
0.624,-1.494,1.110,159.363,52.673,-109.375
0.689,-1.020,0.761,98.083,86.609,-36.743
0.038,-0.599,0.805,36.499,-41.809,43.396
-0.376,-0.390,1.084,-4.150,-106.506,53.284
-0.361,-0.263,0.826,-22.095,-24.902,44.067
-0.260,-0.244,0.753,-8.850,-3.174,26.001
-0.109,-0.384,0.949,3.845,-7.141,13.733
-0.154,-0.437,1.125,3.479,-10.010,31.738
-0.153,-0.484,1.046,-12.329,16.846,30.396
-0.075,-0.700,0.917,-12.085,24.475,28.137
-0.030,-0.721,0.860,10.742,41.687,33.081
-0.041,-0.810,0.759,15.930,58.411,43.274
0.041,-1.026,0.705,14.465,58.594,35.339
0.343,-0.981,0.608,26.672,94.788,21.118
0.449,-0.693,0.605,-41.443,60.974,44.250
0.109,-0.382,0.579,-74.219,52.917,105.530
0.143,0.134,0.537,-34.424,125.916,88.379
0.209,0.181,0.513,-58.838,92.468,54.443
0.359,0.320,0.555,-41.931,91.553,28.870
0.503,0.402,0.497,1.465,122.192,0.000
0.514,0.314,0.497,21.057,139.465,-12.268
0.710,0.262,0.587,47.180,167.358,-60.791
0.971,0.182,0.660,60.120,143.677,-74.585
1.290,0.005,0.567,49.377,142.090,-61.157
1.388,0.033,0.536,21.606,60.547,-52.368
1.384,-0.064,0.604,40.039,20.142,-32.349
1.291,-0.236,0.629,37.292,-0.427,-14.954
1.217,-0.391,0.647,2.808,-51.086,-15.381
1.031,-0.413,0.765,-24.170,-72.449,8.789
0.820,-0.344,0.724,-28.870,-31.006,25.208
0.705,-0.312,0.556,-12.268,6.714,31.494
0.671,-0.276,0.499,-0.671,8.911,27.222
0.652,-0.260,0.519,-5.615,-1.648,17.212
0.689,-0.265,0.528,-5.981,3.235,10.376
0.722,-0.269,0.520,1.648,7.996,6.714
0.745,-0.293,0.529,2.808,1.648,-0.366
0.779,-0.323,0.565,-1.953,-2.686,-0.977
0.790,-0.322,0.582,-8.545,-5.066,-0.793
0.791,-0.310,0.547,-4.395,8.118,5.005
0.774,-0.275,0.519,-2.686,8.057,6.409
0.780,-0.262,0.515,-5.676,5.798,5.859
0.774,-0.245,0.503,-8.118,2.319,4.700
0.790,-0.250,0.510,-3.540,0.488,3.113
0.805,-0.248,0.520,-1.404,-1.404,1.953
0.777,-0.228,0.526,-0.305,-2.136,4.578
0.803,-0.256,0.550,4.517,-4.700,0.000
0.835,-0.272,0.585,4.333,-9.033,-1.038
0.827,-0.274,0.559,2.625,-5.920,4.578
0.801,-0.255,0.551,1.465,-7.629,8.606
0.763,-0.246,0.551,2.319,-9.094,9.094
0.779,-0.251,0.532,4.578,-8.362,5.432
0.791,-0.272,0.510,5.066,-9.583,5.676
0.785,-0.301,0.536,3.662,-9.094,8.545
0.741,-0.272,0.563,5.737,-4.700,11.902
0.707,-0.243,0.574,3.540,-5.432,12.146
0.690,-0.213,0.579,-1.831,-6.714,9.705
0.688,-0.195,0.567,-0.977,-1.709,3.296
0.770,-0.225,0.535,-0.916,-2.197,-4.395
0.839,-0.255,0.494,3.845,-3.418,-3.418
0.874,-0.281,0.481,13.123,-4.028,4.822
0.842,-0.274,0.498,24.109,0.427,16.785
0.790,-0.261,0.591,27.405,-9.521,17.212
0.713,-0.249,0.703,18.005,-24.536,15.198
0.665,-0.222,0.779,2.930,-32.654,9.033
0.640,-0.179,0.774,-8.301,-15.198,-0.183
0.657,-0.162,0.673,-9.888,-1.831,-6.897
0.713,-0.207,0.585,-12.634,-0.549,-13.184
0.798,-0.284,0.545,-18.433,-11.047,-15.747
0.813,-0.298,0.530,-14.343,-14.709,-6.470
0.771,-0.243,0.550,1.831,-7.019,3.662
0.718,-0.220,0.581,6.714,-6.165,5.920
0.706,-0.246,0.658,1.831,-17.456,0.366
0.690,-0.250,0.716,-4.761,-16.296,0.122
0.678,-0.246,0.703,-12.756,-7.812,0.122
0.674,-0.234,0.673,-15.259,-2.380,-1.404
0.700,-0.246,0.653,-16.541,-3.784,-4.089
0.700,-0.242,0.667,-17.883,-7.019,-4.456
0.702,-0.237,0.638,-16.479,-3.296,-3.540
0.699,-0.233,0.627,-13.123,-1.099,-2.075
0.684,-0.214,0.622,-12.268,0.366,-0.183
0.662,-0.195,0.613,-11.414,-0.122,-0.061
0.657,-0.192,0.611,-8.789,0.793,-2.075
0.678,-0.195,0.611,-5.920,1.831,-4.089
0.694,-0.204,0.632,-2.686,3.296,-4.272
0.718,-0.222,0.662,-3.723,2.441,-4.211
0.718,-0.208,0.656,-3.601,4.883,-2.563
0.705,-0.179,0.619,-2.014,7.996,-1.587
0.721,-0.169,0.594,0.244,5.066,-4.150
0.739,-0.166,0.568,3.418,1.831,-4.333
0.787,-0.198,0.548,5.249,-5.127,-4.150
0.764,-0.207,0.565,5.127,-17.456,-0.732

0.732,-0.209,0.644,-0.183,1.953,0.305
0.707,-0.194,0.649,0.305,-0.854,1.099
0.706,-0.208,0.644,-0.488,-1.953,-0.488
0.708,-0.211,0.655,-1.038,-3.418,-0.977
0.682,-0.206,0.654,-1.160,-2.258,2.319
0.573,-0.201,0.614,1.465,0.000,-1.465
0.571,-0.203,0.604,5.798,-1.038,-14.282
0.654,-0.219,0.601,6.226,-1.038,-14.832
0.702,-0.247,0.632,11.353,-0.183,-14.893
0.756,-0.282,0.671,15.015,1.038,-13.367
0.805,-0.250,0.700,21.667,10.071,-7.263
0.895,-0.200,0.724,39.612,34.729,4.150
1.078,-0.115,0.685,49.744,48.218,8.545
1.427,-0.112,0.641,31.738,16.479,2.747
1.457,-0.061,0.837,7.629,-70.251,14.648
1.234,0.092,0.985,21.851,-79.407,58.655
0.942,0.288,1.102,-4.333,-85.022,81.787
0.670,0.466,1.047,-47.913,-91.309,86.853
0.492,0.721,0.974,-46.448,-90.515,79.956
0.468,0.698,0.911,-11.658,-70.374,40.710
0.559,0.529,0.859,12.207,-35.461,-0.854
0.280,0.480,0.760,-39.307,-41.931,-6.165
-0.000,0.101,0.357,-27.771,7.446,-38.086
-0.258,-0.442,-0.054,-2.991,19.470,-102.112
-0.383,-1.355,-0.101,1.892,-75.684,-159.119
-0.089,-1.995,0.395,88.074,-110.229,-205.627
0.755,-1.791,1.044,131.042,-26.917,-220.642
1.126,-1.338,0.716,39.307,53.711,-92.407
0.602,-0.897,0.789,46.082,2.502,20.935
-0.193,-0.449,1.008,-8.484,-79.529,61.523
-0.237,-0.236,0.632,-34.973,-21.912,38.696
0.132,-0.429,0.632,-2.808,-17.090,2.625
0.203,-0.530,0.941,15.137,-20.935,14.771
0.035,-0.393,0.935,-7.507,-15.320,32.043
0.161,-0.406,0.823,-5.554,-2.991,9.644
0.339,-0.589,0.941,13.794,-11.169,-5.737
0.353,-0.644,1.047,12.939,-18.982,7.874
0.319,-0.645,1.032,1.709,-13.000,27.771
0.277,-0.696,0.892,-6.531,-0.122,37.842
0.256,-0.759,0.759,-2.441,3.479,39.673
0.282,-0.754,0.747,0.488,3.601,54.687
0.177,-0.830,0.770,-30.090,-16.357,66.223
0.116,-0.771,0.816,-49.561,1.709,81.482
0.094,-0.473,0.754,-56.458,51.758,91.003
0.119,-0.333,0.577,-74.768,49.011,73.181
0.172,-0.240,0.534,-57.922,47.241,44.556
0.304,-0.014,0.556,-43.213,65.796,37.415
0.260,-0.018,0.482,-54.382,61.035,26.367
0.466,0.104,0.536,-26.489,80.322,-6.592
0.565,0.076,0.484,14.221,136.047,2.319
0.648,0.022,0.474,13.611,138.367,3.784
0.788,0.122,0.453,18.616,149.963,-6.592
0.832,0.233,0.251,48.035,213.562,6.836
1.011,0.216,0.191,66.345,228.577,-16.052
1.098,0.189,0.394,50.781,99.976,-43.518
1.274,0.151,0.285,35.461,94.360,-36.438
1.300,0.055,0.171,50.720,84.778,-31.067
1.328,-0.016,0.390,56.824,18.188,-49.683
1.489,0.139,0.562,46.631,-17.029,-47.913
1.468,-0.258,0.676,46.021,-46.936,-27.588
1.299,-0.415,0.622,-18.127,-53.467,0.122
1.034,-0.403,0.434,-39.734,-39.063,21.484
0.839,-0.255,0.326,-17.395,-18.860,41.260
0.744,-0.243,0.355,2.563,-17.273,34.729
0.758,-0.277,0.431,-3.052,-24.597,15.930
0.794,-0.311,0.406,-16.113,-20.691,7.141
0.808,-0.318,0.360,-18.799,-8.423,5.859
0.794,-0.303,0.330,-19.104,-7.324,2.197
0.780,-0.285,0.353,-11.353,-11.597,-0.305
0.783,-0.253,0.383,-5.432,-4.150,2.319
0.804,-0.242,0.372,-1.282,-0.427,-0.732
0.819,-0.227,0.392,-0.488,-1.587,-4.517
0.846,-0.216,0.404,-0.610,0.061,-5.310
0.862,-0.215,0.420,-2.258,-1.587,-4.639
0.873,-0.208,0.422,-5.920,-0.427,-4.089
0.877,-0.197,0.380,-1.404,3.296,-3.906
0.880,-0.200,0.385,6.104,-0.854,-4.272
0.881,-0.215,0.424,4.517,-6.653,-2.563
0.871,-0.230,0.421,2.441,-11.292,-6.226
0.878,-0.256,0.444,-1.099,-16.968,-6.714
0.885,-0.279,0.456,-2.014,-13.245,-2.319
0.862,-0.272,0.449,2.014,-6.409,3.784
0.812,-0.246,0.452,4.517,-2.869,5.005
0.805,-0.253,0.460,-1.892,-7.874,-1.404
0.812,-0.257,0.459,-6.226,-9.827,-2.136
0.837,-0.274,0.449,-4.150,-5.188,-1.038
0.821,-0.258,0.448,-0.427,0.427,1.953
0.817,-0.243,0.439,-1.953,-0.183,0.671
0.825,-0.234,0.449,-1.648,-0.977,-0.610
0.825,-0.227,0.457,0.061,1.038,-1.343
0.835,-0.235,0.448,-2.686,0.000,-1.709
0.841,-0.244,0.443,-3.113,-0.977,-1.709
0.848,-0.245,0.449,-3.418,-3.296,-2.136
0.842,-0.243,0.460,-2.747,-3.113,-0.732
0.827,-0.230,0.457,-1.343,-1.038,0.854
0.817,-0.225,0.455,0.183,0.549,0.671
0.838,-0.248,0.444,-1.404,-2.563,-2.197
0.847,-0.257,0.459,-2.136,-4.639,-2.197
0.836,-0.245,0.460,-1.587,-1.160,1.526
0.812,-0.225,0.461,-0.732,-0.549,1.221
0.811,-0.224,0.459,-1.587,-1.587,-1.709
0.817,-0.232,0.461,-2.747,-3.601,-3.418
0.832,-0.243,0.471,-4.456,-4.517,-3.967
0.864,-0.268,0.459,-3.418,-4.517,-2.930
0.849,-0.256,0.475,-1.770,-2.869,1.221
0.821,-0.234,0.477,-0.366,-0.122,1.770
0.818,-0.237,0.480,-1.770,-1.831,0.061
0.828,-0.243,0.481,-2.319,0.000,1.099
0.834,-0.243,0.467,-2.686,-0.977,1.221
0.813,-0.230,0.472,-3.662,-6.714,1.160
0.812,-0.225,0.469,-3.662,-2.258,0.549
0.825,-0.243,0.468,-0.732,0.549,-2.380
0.832,-0.242,0.469,-3.418,-2.319,0.916
0.821,-0.227,0.462,-2.563,-5.615,0.610
0.814,-0.228,0.470,-2.869,-4.272,-0.427
0.811,-0.234,0.484,-0.610,-2.319,-1.770
0.816,-0.233,0.477,-0.122,0.183,0.732
0.823,-0.240,0.479,-0.061,-0.427,-0.305
0.836,-0.250,0.487,-0.244,-0.549,-0.244
0.824,-0.236,0.482,-1.953,-1.404,1.709
0.815,-0.228,0.484,-1.099,-0.732,1.465
0.817,-0.225,0.475,-0.366,-0.061,1.160
0.811,-0.230,0.484,0.122,-0.916,0.977
0.814,-0.236,0.492,-0.732,-0.916,0.183
0.822,-0.238,0.494,-1.160,-0.427,0.427

0.839,-0.182,0.473,3.540,-1.221,1.282
0.871,-0.159,0.501,6.165,-4.761,0.610
0.906,-0.151,0.538,11.047,-5.310,3.662
0.963,-0.083,0.604,15.747,-3.906,7.629
1.013,-0.018,0.621,11.658,-13.672,10.681
1.093,0.074,0.633,8.789,-20.569,12.451
1.176,0.137,0.604,17.517,-23.132,25.940
1.171,0.180,0.672,22.705,-33.813,41.870
1.112,0.222,0.695,5.005,-52.490,41.504
1.012,0.294,0.670,-18.738,-82.825,30.823
0.934,0.319,0.692,11.108,-60.364,30.884
0.977,0.225,0.763,47.363,-5.920,37.659
0.799,0.331,0.631,-18.921,-37.720,24.658
0.602,0.278,0.506,-48.767,-81.055,-7.996
0.401,0.089,0.472,-4.089,-65.186,-40.466
0.261,-0.213,0.522,20.142,-30.090,-56.213
0.105,-0.490,0.396,3.113,-14.160,-63.538
0.049,-0.902,0.226,15.869,6.775,-107.971
0.293,-1.236,0.362,11.108,-38.391,-136.047
0.541,-1.270,0.572,9.399,-51.636,-133.301
0.703,-1.026,0.543,13.062,-21.057,-110.840
0.553,-0.765,0.620,15.137,-27.100,-50.049
0.325,-0.631,0.908,7.812,-41.382,-13.489
0.312,-0.555,0.809,-6.592,-8.545,-3.723
0.367,-0.541,0.738,-8.606,-4.211,2.441
0.312,-0.455,0.738,-12.817,-9.155,13.367
0.332,-0.430,0.701,-3.052,-1.404,11.963
0.475,-0.487,0.727,2.014,-11.475,3.906
0.446,-0.505,0.869,4.089,-22.705,9.460
0.381,-0.480,0.953,-1.648,-17.273,17.395
0.388,-0.474,0.875,-2.625,7.874,22.766
0.421,-0.512,0.808,-0.427,7.751,23.010
0.448,-0.595,0.755,7.324,5.432,25.818
0.448,-0.679,0.793,4.150,3.357,41.504
0.421,-0.587,0.775,-11.597,18.677,63.843
0.348,-0.523,0.677,-24.841,18.860,65.430
0.337,-0.554,0.678,-32.654,-3.967,44.739
0.374,-0.499,0.716,-22.644,11.658,50.049
0.388,-0.421,0.666,-40.283,30.151,56.763
0.408,-0.437,0.550,-42.969,29.480,45.471
0.476,-0.329,0.582,-22.461,36.438,38.208
0.493,-0.261,0.486,-48.523,37.048,34.790
0.501,-0.266,0.419,-47.668,43.030,30.762
0.552,-0.000,0.422,-3.113,89.478,36.865
0.486,0.057,0.389,-14.709,76.294,23.865
0.600,0.124,0.454,-19.043,59.387,-4.639
0.755,0.203,0.434,-13.000,111.084,-8.911
0.710,0.175,0.242,-0.488,142.944,-12.329
0.764,0.197,0.267,17.456,148.315,-42.847
0.913,0.210,0.333,18.921,99.060,-40.771
0.983,0.236,0.332,5.920,107.422,-43.091
1.209,0.137,0.272,-0.793,92.834,-69.153
1.385,0.056,0.217,22.400,95.154,-63.538
1.549,0.121,0.202,41.443,83.740,-43.823
1.767,0.148,0.414,48.279,-10.742,-45.959
1.695,-0.278,0.551,12.390,-40.161,-12.207
1.244,-0.354,0.459,-5.676,-23.621,29.968
1.002,-0.243,0.213,-6.775,27.161,57.800
0.827,-0.143,0.125,-3.357,-3.357,48.401
0.802,-0.186,0.200,5.188,-32.288,22.644
0.829,-0.238,0.313,5.127,-41.138,7.202
0.834,-0.259,0.326,-3.784,-29.907,9.521
0.842,-0.257,0.302,-2.319,-13.794,6.653
0.848,-0.243,0.286,-4.211,-10.864,3.784
0.833,-0.203,0.290,-8.789,-14.648,3.235
0.844,-0.188,0.294,-7.141,-11.902,-0.183
0.866,-0.187,0.308,1.526,-0.305,-0.549
0.870,-0.159,0.307,2.136,1.953,1.953
0.881,-0.144,0.315,-3.357,-5.310,-2.258
0.925,-0.162,0.326,-2.319,-2.747,-3.723
0.921,-0.149,0.318,-1.038,0.793,-1.099
0.930,-0.156,0.318,-0.549,0.000,-2.319
0.915,-0.142,0.326,0.183,-2.625,-1.160
0.895,-0.129,0.318,2.380,-5.493,-1.648
0.902,-0.152,0.342,4.944,-4.272,-2.686
0.927,-0.181,0.343,1.648,-5.310,-3.479
0.947,-0.201,0.338,1.404,-3.967,-0.977
0.927,-0.187,0.327,0.122,-6.165,2.014
0.896,-0.175,0.332,0.000,-7.568,2.563
0.876,-0.176,0.343,-1.892,-7.568,0.732
0.872,-0.183,0.339,-3.540,-8.301,0.305
0.874,-0.186,0.342,-1.404,-5.371,0.977
0.890,-0.193,0.346,-0.122,-2.930,1.038
0.880,-0.180,0.342,0.549,-0.366,2.075
0.872,-0.174,0.358,-0.305,-2.075,0.610
0.877,-0.170,0.370,-1.831,-1.770,-0.916
0.891,-0.179,0.367,-1.526,0.793,-1.343
0.897,-0.172,0.366,-2.625,0.854,-0.488
0.905,-0.169,0.368,-2.441,1.099,-0.427
0.915,-0.172,0.343,-3.235,2.686,0.061
0.907,-0.165,0.331,-2.991,0.854,1.282
0.899,-0.155,0.326,-2.258,-0.488,1.953
0.901,-0.160,0.335,-0.061,-2.441,1.709
0.882,-0.152,0.370,-0.183,-2.869,3.052
0.899,-0.171,0.359,-1.953,-1.282,0.366
0.906,-0.174,0.359,-1.709,-1.160,0.305
0.889,-0.161,0.349,-1.221,0.732,2.808
0.879,-0.151,0.348,-1.038,0.244,2.502
0.873,-0.151,0.347,-0.916,-0.244,0.244
0.890,-0.160,0.352,0.671,1.892,-0.793
0.899,-0.163,0.341,-1.038,1.343,-0.793
0.913,-0.171,0.341,-0.488,0.183,-0.305
0.904,-0.159,0.344,0.305,1.404,0.732
0.898,-0.156,0.340,0.000,-1.343,0.305
0.882,-0.151,0.359,0.977,-1.465,-0.549
0.893,-0.162,0.366,-0.122,-0.061,-0.854
0.905,-0.168,0.353,-0.305,0.610,0.549
0.900,-0.168,0.358,-0.610,-0.427,-0.061
0.923,-0.178,0.348,-0.610,-0.366,0.183
0.919,-0.168,0.348,-0.732,-0.732,2.869
0.891,-0.152,0.346,-0.671,-1.892,2.319
0.883,-0.151,0.359,-1.282,-4.211,1.038
0.884,-0.159,0.375,-3.418,-4.822,0.000
0.877,-0.149,0.365,-2.563,-1.038,1.160
0.868,-0.142,0.363,-0.916,1.709,0.793
0.887,-0.157,0.358,-1.770,1.770,-1.221
0.907,-0.169,0.361,-2.258,1.709,-0.549
0.906,-0.158,0.350,-2.014,3.235,0.427
0.903,-0.154,0.354,-2.014,1.709,0.488
0.899,-0.149,0.342,-2.014,1.892,1.099
0.896,-0.154,0.349,-1.038,0.427,0.183
0.897,-0.156,0.354,-1.160,1.221,0.610
0.900,-0.154,0.343,-1.465,0.977,0.610
0.900,-0.152,0.349,-0.793,-0.061,0.427
0.891,-0.148,0.350,-0.977,0.793,1.587

1.340,0.207,0.786,-12.451,-38.269,-4.700
1.309,0.266,0.824,-7.385,-20.203,20.935
1.229,0.354,0.728,-17.212,-57.190,20.447
1.063,0.306,0.806,-5.005,-113.281,-21.240
1.020,0.263,0.840,-4.456,-79.346,-45.776
0.828,0.320,0.725,-49.622,-65.002,-23.865
0.489,0.384,0.635,-67.444,-61.523,-21.301
0.289,0.166,0.447,-32.898,-0.366,-72.327
0.450,-0.453,0.210,-5.859,50.964,-115.356
0.428,-0.599,0.348,-19.104,38.879,-105.591
0.116,-0.788,0.181,-76.660,15.930,-82.214
0.016,-1.113,0.015,-62.073,-15.381,-104.004
0.523,-1.418,0.410,-13.916,-64.331,-136.780
0.786,-0.944,0.620,-14.343,-21.912,-121.460
0.889,-0.781,0.138,-9.399,67.200,-44.739
0.606,-0.580,0.464,48.279,-14.160,17.395
0.476,-0.491,0.781,38.330,-47.974,42.114
0.390,-0.405,0.778,-10.559,-62.317,27.710
0.314,-0.364,0.739,-13.184,-46.143,27.588
0.274,-0.288,0.837,6.042,-15.198,23.254
0.464,-0.392,0.793,1.526,1.221,3.662
0.618,-0.488,0.712,-3.845,4.700,3.357
0.614,-0.462,0.689,-1.404,-5.493,21.301
0.624,-0.557,0.743,0.732,-17.517,24.292
0.585,-0.515,0.686,-1.221,-3.296,38.635
0.607,-0.477,0.642,1.282,8.606,54.260
0.497,-0.497,0.636,-5.981,-3.174,68.176
0.565,-0.483,0.693,-15.747,-14.404,57.251
0.535,-0.375,0.588,-23.193,15.381,69.397
0.542,-0.302,0.459,-20.020,26.978,62.195
0.564,-0.415,0.528,-5.920,1.404,59.937
0.649,-0.250,0.603,-16.724,1.221,59.753
0.595,-0.202,0.495,-10.254,17.273,60.791
0.511,-0.151,0.572,10.437,22.095,54.382
0.582,0.083,0.600,-7.935,29.297,34.119
0.683,0.177,0.373,-28.992,36.255,16.663
0.661,0.087,0.415,3.601,-0.916,14.099
0.740,0.075,0.659,25.940,13.062,14.771
0.812,0.095,0.685,20.569,34.180,22.827
0.741,0.091,0.651,7.385,26.184,1.404
0.828,0.149,0.585,12.512,71.655,-9.277
0.848,0.141,0.544,23.865,61.646,-8.728
0.892,0.173,0.602,13.733,43.945,-12.817
0.882,0.194,0.644,4.822,18.494,-11.963
0.963,0.130,0.693,11.963,12.207,-22.766
1.016,0.102,0.673,17.822,14.771,-21.790
0.949,0.131,0.566,19.226,26.367,-9.338
0.976,0.042,0.638,31.860,6.287,-16.663
0.973,-0.014,0.715,30.823,1.953,-8.240
0.926,-0.054,0.624,18.555,15.259,0.854
0.952,-0.122,0.618,-2.869,-11.963,-9.827
0.934,-0.153,0.610,-20.447,-23.132,-3.723
0.867,-0.122,0.527,-20.325,-7.385,8.423
0.821,-0.112,0.474,-10.071,-7.202,9.277
0.802,-0.120,0.491,-5.737,-7.874,7.385
0.799,-0.133,0.506,-8.240,-9.460,4.150
0.785,-0.124,0.508,-7.202,-9.216,7.935
0.767,-0.103,0.526,-0.122,-2.563,7.507
0.775,-0.103,0.532,-1.099,0.183,1.953
0.777,-0.100,0.515,-2.625,1.160,-0.183
0.792,-0.096,0.502,-3.174,-2.625,-1.221
0.820,-0.110,0.523,-5.127,-7.874,-2.991
0.825,-0.110,0.533,-2.258,-8.911,-2.930
0.818,-0.109,0.549,2.502,-3.113,0.366
0.809,-0.110,0.544,2.197,-1.831,2.197
0.792,-0.097,0.548,2.380,-3.845,0.122
0.820,-0.120,0.547,0.854,-4.211,-0.854
0.799,-0.109,0.547,2.136,-3.479,1.282
0.809,-0.122,0.572,0.427,-6.592,0.488
0.802,-0.112,0.592,-0.183,-2.991,2.380
0.796,-0.096,0.579,-0.183,2.991,2.197
0.806,-0.097,0.544,-1.953,1.160,0.427
0.817,-0.105,0.545,0.061,0.366,1.221
0.808,-0.092,0.547,0.916,0.793,2.563
0.790,-0.075,0.537,0.427,0.610,3.113
0.805,-0.082,0.549,1.038,-2.136,1.099
0.817,-0.099,0.563,2.563,-0.793,1.099
0.825,-0.120,0.570,0.061,-1.099,2.502
0.816,-0.111,0.560,-1.526,-0.854,5.432
0.789,-0.085,0.543,-0.122,1.404,5.127
0.778,-0.077,0.552,0.671,-0.122,2.991
0.782,-0.073,0.552,-0.366,-0.244,2.197
0.798,-0.082,0.547,1.160,0.549,-1.099
0.802,-0.079,0.552,1.526,-0.427,-0.854
0.800,-0.071,0.543,1.160,0.610,0.183
0.823,-0.095,0.554,0.610,-2.319,-1.343
0.838,-0.104,0.553,1.770,-0.183,-0.061
0.817,-0.090,0.534,0.854,-0.916,2.686
0.799,-0.081,0.553,1.526,-3.235,2.258
0.795,-0.085,0.561,2.319,-2.686,1.099
